start	end	text
0	26400	Hoy vamos a tener este, vamos a tener, vamos a terminar de ponernos al día, espero con
26400	36400	luego de las dos clases que suspendimos por razones de fuerza mayor, este va a ser un
36400	45400	poquito larga y vamos a hablar de dos temas bien, bien diferentes, si yo mira que planificar,
45400	50240	bueno de hecho tengo que planificar pero no tengo margen, este no pondría estos dos
50240	55720	temas en la misma clase porque son dos temas bien, bien, bien, bien diferentes y capaz que
55720	60320	es interesante marcar cuando lo veamos y ese puede ser un valor agregado la diferencia entre
60320	68240	los dos desde el punto de vista de los métodos utilizados. Vamos a ver dos temas, uno va a
68240	77400	hacer, se acuerdan que en la clase pasada hablamos de morfología, va, introdujimos un formalismo
77400	82480	que es el de los transportores de Tau finito y su alje, bien dicho, su alje de expresiones
82480	89800	regulares extendida a relaciones, se acuerdan que así como teníamos una alje de expresiones
89800	93320	regulares para los lenguajes ahora teníamos una alje de expresiones regulares para los
93320	101640	transportores o para las relaciones en realidad que eran computadas por los, por los transportores
101640	106840	de Tau finito y después introdujimos un problema que era el de la morfología, es decir encontrar
106840	114200	la estructura interna de las palabras, dar una palabra, analizar su estructura y devolverla,
114200	119960	digamos devolver su estructura interna y viceversa, es una cosa que se llama análisis y la otra
119960	124160	se llama generación, viceversa quiere decir yo te doy la estructura y me das la palabra,
124160	130560	si? Y vimos un poco que la morfología dependía un poco de los lenguajes pero que esencialmente
130560	142400	de lo que se trataba era de tener o que podía modelarse como la existencia de raíces que
142400	147880	eran los morfemas, la palabra estaba dividida en morfemas y que esos morfemas se dividían
147880	154440	en dos, en raíces que son lo que contenían la mayor parte del significado de la palabra,
154440	160560	la porción de la palabra que tiene la mayor parte significado y los afijos, que esencialmente
160560	166360	por lo menos para nuestro idioma son dos, son prefijos y sufijos, prefijo van antes,
166360	176720	sufijo van del. En la clase de hoy lo que vamos a ver en la primera parte es justamente
177000	185040	cómo los transductores o la algebra de estado finito no sirven para modelar los problemas
185040	189760	de morfología, los problemas de análisis y generación y algunas ventajas que ya vimos
189760	198520	que los transductores tienen y cómo se aplican a esto. Este método es un método esencialmente
198520	215320	determinista o orientado a reglas, a un estado de reglas más que determinista, me deciré, van a ver
215320	220600	que mi solución consiste en, bueno, dado una palabra aplico tales reglas y me devuelvo el análisis.
222160	226120	En la segunda parte de la clase vamos a ver un método que no tiene nada que ver desde su
226120	231280	principio, desde su fundamento porque es un método probabilista que esencialmente aprende
231280	241880	de los datos y esos son esencialmente los dos grandes grupos que tenemos de métodos que tenemos
241880	246480	en el análisis del lenguaje natural como una otra cantidad de cosas que involucran datos,
246480	253560	métodos orientados a las reglas donde un experto especifica de alguna forma reglas a aplicar para
253560	261520	resolver el problema y otro conjunto de métodos donde yo aprendo de los datos, los estadísticos son
261520	268720	uno de ellos, hay otro tipo, pero donde yo esencialmente infiero el conocimiento necesario a partir
268720	273160	de los datos. Esos métodos son los que usualmente llamamos métodos de aprendizaje automático.
275680	281280	Van a ver que en muchos de los problemas hay de los dos enfocas.
283640	288520	En algunos andan mejor unos y otros mejor otros hay una vieja guerra en el procesamiento del lenguaje
288520	299080	natural sobre cuáles métodos predominan sobre otros. El siglo XXI ha mostrado una
299080	309800	prevalencia de los métodos basados en datos como vamos a ver acá, pero hay dominios donde los
309800	314440	orientados a reglas funcionan muy bien y cuando funcionan bien, cuando yo puedo describir la
314440	319520	realidad completamente a través de reglas funcionan mejor. Hay veces que las realidades son
319520	323360	demasiado complejas para modelarlas con reglas y ahí donde ganan son los métodos de aprendizaje
323360	327400	automáticos. En general los métodos de aprendizaje en el procesamiento del lenguaje natural son
327400	332360	lo más adecuados porque el lenguaje natural como hemos visto es muy ambiguo, es muy creativo,
332360	340560	es muy cambiante. Bueno, probamos a lo que nos convoca hoy y lo que vamos a hablar es
340560	346000	de morfología de estado finito. Esto es modelar los problemas de morfología que vimos en la clase
346000	352960	pasada con a través de herramientas de estado finito. Esto es un desambigador morfocintáctico
352960	371480	Otro problema de morfología es bueno acá lo que es único que hizo fue separar palabras
371480	379520	por palabras y dice la que puede ser un sustantivo, un pronombre, un artículo, esto es clasificación,
379520	398320	pero además, puedo ver las flexiones ¿no? Vamos con una palabra un poco más. Por ejemplo,
398320	413320	bella, que es un adjetivo, la forma canónica es bella y la flexión es, bueno, qué tanto
413320	432640	bien. Masculino singular es bello. La forma intrusiva es bella. Y se acuerdan que la flexión
432640	437720	es cambiando los morfemas ¿no? Yo cambio el final de la palabra y la flexión. Pensé
437720	447520	que este, la verdad que pensé que este tenía, marcaba los sufijos y prefijos, pero no me
447520	453720	equivoqué de cosa. Pero bueno, lo importante es que nosotros vamos a admitir, flexionar cada palabra,
453720	459640	lavar, por ejemplo, que es un verbo, se flexiona diferente, justamente porque es un verbo.
469520	480280	Lavó, lavas, lavas, lavamos, lavas. Entonces, la morfología es lavamos, yo tengo que decir de
480280	486040	alguna forma que esto es un verbo que está conjugado en la primera persona del plural en el
486040	492040	presente indicativo ¿de acuerdo? Esa es la, las características que tendrían, las marcas que
492040	497040	tendríamos que asociarle a la palabra, en el análisis ¿se entiende? Como lo vimos la que hace
497040	513200	pasadora a mover un poco más en algunos casos. Por ejemplo, yo se ve que en la edición perdí una,
513200	526960	una. Por ejemplo, lo que veíamos la vez pasada que yo quiero llevar a que gatito si es gato que
526960	537920	la forma canónica o lema, lema en realidad, más masculino, más es una marca nada más ¿no?
538640	551520	Es una forma estanda de masculino, singular, diminutivo ¿de acuerdo? Mi problema de ir de acá,
551520	566760	acá se llama análisis. Y ir de acá, acá se llama generación ¿de acuerdo? Esto se llama forma de
566760	576680	superficie y esto se llama forma eléxica ¿tá? ¿cuál de lo, levante la mano el que le parece más
576680	583280	fácil el análisis que la generación? ¿y a quién le parece más fácil la generación que la análisis?
