start	end	text
0	23200	La clase de hoy y la clase que viene vamos a ver el tema de traducción automática y bueno vamos a
23200	30480	arrancar por esto que se conoce como la nota de weaver o el memorando de weaver warren weaver
30480	37600	era un matemático norteamericano de primera mitad de siglo 20 y el tipo trabajó durante la guerra
37600	42440	especialmente en cosas de criptografía en análisis estadístico de códigos etcétera entonces en un
42440	47720	momento dijo lo siguiente dijo es muy tentador decir que un libro escrito en chino es simplemente un
47720	52560	libro escrito en inglés que ha sido codificado en el código chino si tenemos métodos útiles para
52560	56360	resolver casi cualquier problema criptográfico no será que con la interpretación apropiada
56360	66200	ya tendríamos métodos útiles para traducción el opinaba digamos en este memorándum que los códigos
66200	70440	o los métodos que se utilizan para romper códigos criptográficos que son métodos estadísticos se
70440	75240	podían aplicar al problema de la traducción automática y bueno esto introduce algunas
75240	81760	ideas clave como que puede existir un mapeo automático entre un lenguaje y otro y que codificar
81760	88400	de codificar en un lenguaje es análogo a codificar de codificar en un algoritmo criptográfico y
88400	95480	bueno el tiro esa idea en 1949 tomó como 50 años para que esa idea madurara digamos y después
95480	101440	de 50 años los métodos más utilizados hoy en día son métodos estadísticos que bueno que se
101440	106600	basan un poco en estos principios pero claro en esa época era como muy difícil ver qué era lo que
106600	112640	iba a ocurrir entonces bueno vamos a ver un poco esta esta es la agenda de lo que vamos a mirar
112640	118360	vamos a llegar más o menos hasta la mitad hoy y después la clase siguiente y empecemos con un poco
118360	122800	de historia de lo que es la traducción automática esto empezó como muchas otras tecnologías como
122800	128400	una tecnología militar con fines militares inicialmente era durante la guerra fría era resultado
128400	134320	de interés traducir rápidamente y a bajo costo traducir entre el ruso y el inglés digamos a los
134320	139240	norteamericanos les convenía poder traducir entre el inglés y el ruso y bueno en aquella época se
139240	143120	imaginan lo que era los inicios de la computación las computadoras eran caras en las lentas no tenía
143120	147440	mucho poder de computó pero igual había como mucho optimismo de que en poco tiempo si va a poder
147440	153760	resolver todos los problemas íbamos a tener sistemas que iban a traducir bárbaro y bueno era
153760	157880	más o menos la época del desarrollo de la lingüística computacional inspirado un poco en las teorías
157880	162400	de chonsky estaba la idea que se podía escribir reglas para todo y que a partir de eso se podría
162400	170240	llegar a hacer cosas muy muy buenas en particular para traducción hasta que en 1964 apareció el
170240	175240	reporte al pac al pac que era un comité que estaba estudiando cuál eran los avances en
175240	178760	lingüística computacional porque se estaba poniendo se estaba poniendo mucha plata en muchas
178760	183720	esas cosas y eso se mostraron escépticos acerca de la traducción automática acerca de los logros
183720	188600	que se habían logrado después de todos esos años de meter plata y decía bueno pero se puso
188600	192680	mucho dinero pasó en pasar muchos años pero todavía los humanos lo hacen más barato con
192680	198000	mayor precisión más rápido entonces como que para qué estamos gastando en esto como resultado
198000	201920	de eso hubo un recorte de fondos especialmente en estados unidos para todo lo que es traducción
201920	206680	automática y esto fue parte de lo que se conoció como el invierno de la inteligencia artificial que
206680	210720	un montón de proyectos de inteligencia artificial también no tenía buenos resultados entonces
210720	215960	separó la financiación que había para todo eso durante unos cuantos años entonces se detuvo el
215960	220600	desarrollo de unas cuantas cosas durante unos cuantos años y bueno después empezaron a resurgir de
