start	end	text
0	23320	Esta es la segunda y última clase de introducción a la gramática del español, es como
23320	27120	empezamos a ver la que haces pasado, esto es como un repaso de cosas que vieron en
27680	32960	español y algunas cosas más que probablemente no ya han visto nunca, como para nivelar de
32960	37920	manera de que después durante el recorso no surjan algunas dudas de que es un sintamanoína,
37920	42800	el que es un nombre, etcétera. Entonces bueno, el contenido que teníamos
42800	45800	el siguiente, habíamos llevado más o menos hasta acá hasta categorías sintagmáticas,
45800	50400	seguimos un poquito más, pero ahora vamos a empezar la partida acá y bueno vimos que es una
50400	53960	gramática, o sea que es la gramática, que es lo que estudia, cuál es unidad de estudio,
53960	59000	cuáles son las categorías de las palabras, las palabras se podían dividir en clases de equivalencia
59000	63400	según su combinatoria, y bueno, habíamos categorías de palabras y categorías de unidades más
63400	67280	grandes que la palabra, que son crúpitos de palabras llamados sintagmas, y ahora lo que vamos
67280	73360	a ver son funciones sintácticas, estructura argumental de los verbos y otra forma de catalogar a los
73360	78760	constituye de la versión que son los roles semánticos. Entonces a modo de repaso, la definición de la
78760	83640	versión que usábamos, si bien vimos algunas otras definiciones posibles y tal, y las estuvimos
83640	87560	discutiendo, a ver si eran buenas o malas, con las que nos quedamos en esta cría, el criterio
87560	91600	gramática que dice que una ración es un conjunto de palabras que tiene un barro con jugado y
91600	96280	tiene independencia sintáctica, esa independencia sintáctica no la terminamos de definir en la clase
96280	100560	anterior, pero un poco la idea es que vos tenés un barro con jugado y un montón de cosas que son
100560	107120	modificadas por eso, algo que son aspectadas por ese barro, y bueno, todo eso compone la racción.
107640	113000	Después vimos las categorías de palabras, hablamos de categorías gramaticales y primero hablamos
113000	117480	acerca de las palabras del idioma que se pueden dividir en estas categorías, por ejemplo,
117480	121520	la categoría de los nombres que son objetos, como casa, casa, felicidad, los verbos que eran
121520	126840	más bien acciones o eventos, los adjetivos que eran modificadores de verbos y los adverbios que
126840	132000	eran modificadores tanto de verbos adjetivos o otros adverbios, eso es en las clases abiertas,
132000	136280	si después vimos las clases cerradas que son los determinantes, las preposiciones, los pronombres y
136280	140240	las confonciones, esto es un repaso rápido de lo que estábamos viendo la despasada.
141600	146480	Y después vimos que las palabras pueden estar solas o pueden aparecer en pequeños grupos,
146480	150000	digamos, cuando yo tengo una oración, empiezo a ver que se forman grupos, que se denominan
150000	154680	sintagmas, todos los sintagmas tienen un núcleo y tienen una estructura interna, que es cómo se
154680	159720	relacionan en el resto de las palabras respecto al núcleo, entonces según cuál es ese núcleo,
159720	164000	yo le voy a poder dar una categoría de sintagmas, si el núcleo tiene un nombre, el pronuncio en
164000	167440	sintagma tiene un nombre, como un núcleo, yo diría que es un sintagma nominal, por ejemplo,
167440	172080	el estudiante ingeniería de Montevideo. Si tiene un adjetivo, como muy propensó las infecciones,
172080	176440	respiradores en primavera, es un sintagma adjetival, si tiene un verbo, es un sintagma
176440	180720	de orvial, como casi compra otro libro por equivocación, también tenemos sintagmas
180720	184640	adorviales, bastante cerca de la escuela o sintagmas preposicionales más hacia la derecha.
184640	191040	Para sus categorías, puede que exista algunos casos de sintagmas, pero bueno, son bastante
191040	197160	más raros, es como que van a hacer los más comunes que vamos a ver. Bueno, lo que
197160	200560	decíamos de cuál es la estructura interna de un sintagma, siempre podíamos descomponer
200560	205640	un sintagma en una estructura como esto, que es una especie de arbolvinario, esto estaba
205640	209800	basado en lo que es la teoría de la X barra, y bueno, esto sea armasí, uno tiene un núcleo
209800	214120	que es, en este caso un nombre, estudiante es un nombre, y ese dice bueno, esto es el núcleo
214120	218720	del sintagma, después a eso le voy a agregar un complemento, el complemento es otro grupo
218720	225960	de palabras, que de alguna manera son requeridos por el nombre, el nombre los necesita, después
225960	229960	a eso se le agrega un adjunto, que el adjunto también es una cosa que modifica el núcleo,
229960	236320	pero no es tan requerido, es como que se podría ver como que no están semánticamente
