start	end	text
0	29720	que vamos a ver hoy, ni idea, bien, la idea es este como una clase
29720	35720	invitada dentro del curso de la intervención al presamiento del lenguaje natural,
35720	44720	dar algo de el tema de recuperación de información, pero si uno piensa en
44720	47720	recuperación de información, si seguida a una sociedad Google, web,
47720	53520	cosa, vamos a ver, no vamos a ver eso, vamos a ver los inicios de la
53520	59520	recuperación de información, cuando todavía internet no era tal,
59520	63520	estamos hablando de la década del 60, cuando empezaron a aparecer
63520	68520	los primeros sistemas o cuáles serán los modelos o cuáles serán los criterios
68520	75520	para construir un sistema de recuperación de documentos,
75520	79520	información donde vamos a estar comentando, la filosofía
79520	89520	es totalmente distinta, lo que hoy es la web, entonces, en los sistemas de recuperación
89520	95520	de información, como les decía, en general se habla de un dominio acotado,
95520	99520	un dominio conocido, y uno lo que ha tratado hacer es tratar de recuperar
99520	106520	la mayor cantidad de documentos o de información que exista en esa base
106520	113520	de documental vinculado a la necesidad del usuario.
113520	119520	Estas son algunas de las preguntas que uno se hace, como podemos recuperar
119520	122520	información relevante para nosotros contenidas en esos documentos,
122520	127520	en esa colección de documentos, que cosas tendrían que ser representativas,
127520	132520	qué es lo que va a identificar un documento de otro, cómo se van a representar
132520	137520	los documentos, cómo vamos a representar las consultas,
137520	142520	si importa la estructura que tenga el documento o solamente el contenido,
142520	147520	y cuál hace la relevancia asociada cada documento, esto es un tema bien importante
147520	153520	porque uno inevitablemente, cuando voy a estar hablando, hace su paralelismo
153520	157520	a la web, entonces hoy vemos, hacemos una consulta en la web,
157520	163520	en internet, y siempre aparece un orden de alguna manera, el tipo ordena,
163520	167520	según algún criterio, entonces, en aqué estamos hablando
167520	171520	de los primeros sistemas de recuperación de documentales,
171520	175520	el tema de la relevancia era muy importante y cuál sea en los criterios
175520	179520	y cómo se medidas a relevancia, era sumamente clave en los modelos,
179520	182520	en los primeros modelos teóricos y bueno, y que después aplicaron
182520	185520	los primeros sistemas de gestión documental.
186520	191520	Entonces, bueno, una brevia agenda, primero introducir al tema,
191520	197520	vamos a hablar algo de los modelos, de los modelos de información retrieval,
197520	205520	¿cuáles son las medidas para evaluar la recuperación y después muy por arriba
206520	211520	este hablar algo de indexación, que es clear y totalmente,
211520	215520	por lo menos mencionar lo que sería la recuperación de información
215520	219520	en la web, y después es todo tema interesante que es el tema de infracción
219520	223520	de información que de alguna manera es como un hermano menor
223520	227520	de la recuperación de información.
227520	232520	Entonces, para empezar a contextualizar tres preguntas distintas,
232520	235520	primero, veamos qué es el concepto de información,
235520	239520	luego qué es un sistema de información para después llegar al concepto
239520	244520	de qué es recuperación de información.
244520	250520	Acá yo saqué un par de... esto es otro concepto, ya lo tenemos,
250520	254520	ya lo venimos manejando, más que nada para contextualizar.
254520	258520	Esta es un par de definiciones que me parecieron interesantes,
259520	262520	de la Real Academia y la otra la saqué de Wikipedia.
