start	end	text
0	8880	Bueno, entonces vamos a dar otro enfoque, ¿qué es con realidad complementario? No, no reemplaza para nada, lo anterior.
8880	13640	¿Qué es algo que llamamos la semántica lexica y es la semántica de las palabras?
13640	22960	Cada palabra y mirada en forma más o menos aislada, el significado que tiene holos, significados que tiene.
22960	28920	Bueno, ya lo primero que vamos a ver es que las palabras cada palabra pueden tener muchas significados.
29400	34080	Y a la vez también uno de los problemas principales de este...
34080	39520	Perdón, y eso está muy relacionado a la miguedad de la que veremos hablando desde el principio.
39520	46080	De hecho, hablamos de esto en la que ya primera clase, cuando vimos que la miguedad en Pelé de Neatrabiesa a todos los niveles de análisis,
46080	50480	desde el enfoenológico, en adelante.
50480	57080	Y otras cuestiones asociadas con eso de que las palabras tienen muchos significados,
57080	65880	que es que los significados se relacionan entre sí, una primera cosa, que creo que es lo primero que nos viene a toda la cabeza,
65880	72400	es la relación de synónimia, hay muchas palabras que significan lo mismo o casi lo mismo,
72400	81520	pero como cada palabra tiene muchos significados o hay significados de algunas palabras que son iguales a algunos significados de otras palabras
81520	88440	y a veces otros significados de la misma palabra no corresponden con otros significados de esa otra palabra,
88440	95720	así, como que vamos a manejar los más a nivel de los significados y no de las palabras,
95720	101560	porque cada palabra en realidad tiene muchos significados.
101560	104440	Bueno, lo vamos a ir en lo que comentan ahora.
104440	108560	Además de esa relación de synónimia y otras relaciones que se dan entre los significados,
108640	110400	lo que vamos a ver un poco.
110400	115040	También algunos recursos relacionados con esto, herramientas que existen para trabajar con esto.
115040	121920	Y al final, un poco de cómo se trabajan, impelen, para resolver el problema de la miüedad,
121920	130320	tengo una palabra que tiene muchos significados, la palabra sola, bueno, no la puedo desambiguar, no tiene sentido,
130320	136120	si yo digo la palabra banco, la palabra banco tiene muchos significados y ya está.
136200	142800	Ahora, si uso la palabra banco en un texto, bueno, la voy a estar usando con alguno de sus significados.
142800	146280	Como me de cuenta cuál es el significado en ese texto, ¿no?
146280	152520	Es de un punto de vista computacional, nosotros en general nos vamos cuenta como humanos,
152520	160800	la computadora como hace para elegir un significado de trabajar con esa accepción de la palabra.
160800	163080	Bueno, es que es una de las problemas que decíamos.
163160	166160	La otra vez trabajamos con un enfoque de este tipo, ¿verdad?
166160	173640	Yo quería obtener una forma semántica de toda una oración y de manera composicional y vamos armando
173640	180200	todas esas semánticas, se acordan y el enfoque que vimos era ir construyendo la forma semántica.
180200	183600	A medida, digamos, haciendo el análisis sintático.
183600	190200	Y eso fue más o menos lo que vimos el otro vez para llegar a una fórmula de la lógica de primera hora.
190280	196240	Entonces, para dejar a ni sirve comida vegetariana, teníamos que ir a llegar a algo como aquello,
196240	202520	para dejar a ni sirve platos vegetarianos a lo segundo, para la tercera oración a lo pareció a lo tercero.
202520	207680	Y lo que nos pasa ahí es que estamos teniendo tres representaciones semánticas, diferentes,
207680	212920	para tres oraciones que en realidad dicen lo mismo, ¿verdad?
212960	218800	Ten el digo dentro de ese domínio, de restaurantes que hicieron comida y yo quiero saber
218800	226240	al cual restaurante ir para comer tipo de comida que yo quiero que para lo que puedes servirmos del arresto,
226240	227600	dicen lo mismo.
227600	235120	No hay esos matices significados porque usa en la palabra comida, plato, menú, no importa nada.
235120	241920	Capaz que en algún otro contexto, para algún otro objetivo, importa porque dije, plato y no comida.
242000	246640	Pero al momento de elegir de recomendarle a alguien, de restaurante ir, no importa.
246640	251720	Bueno, como hago para darme cuenta de que las tres representaciones son de que las tres oraciones dicen lo mismo
251720	257040	y obtener representaciones equivalentes, ¿qué les parece? ¿De qué me toque dar cuenta, ¿dá?
260720	265440	Ahí está. Son tres palabras que son, yo no diría si no animos, ¿no?
265440	269520	Porque como decía, ¿mo soy? Bueno, comida quiere decir muchas cosas.
269720	274320	Plato, ni hablar quiere decir, para empezar es un objeto, ¿no?
274320	281920	Plano, debongo en la comida, o sea que no es para nada si no animo de comida, menú en realidad es la carta
281920	289120	con todo o bueno, o un cierto, una cierta combinación de comida es que forma un menú, o sea no son si no animos,
289120	291720	pero están muy relacionadas se mantigamente.
291720	297520	Ahí hay formas de darme cuenta de que las tres palabras tienen una relación muy cercana y que
297720	304800	puede llevarlas a una misma representación. Bueno, en principio para eso lo que, en lo que se
304800	311920	trabajó muchísimo en Pelene, fue en construir recursos de herramientas que tengan esa información
311920	321320	las palabras con sus significados y las relaciones, ¿eh? Me interesa algo que me diga que esas tres palabras
321320	328520	están relacionadas en alguno de sus significados, ¿eh? Y ese ha sido un enfoque, bueno, que se trabajó
328520	333320	mucho, ¿eh? Y es por ese lado que vamos a ir, ¿eh? Como se representaron las palabras
333320	340720	de sus significados y las relaciones lexicas entre ellos. Y bueno, eso se le llama normalmente
340720	347620	semántica lexica, ¿eh? Bueno, lo que dice ahí, al principio es lo que acabo de decir, no es un enfoque
347620	355620	pasado en los significados de las palabras, los diferentes significados de cada palabra y las relaciones
355620	361620	entre cada significado, de cada palabra y otros significados de otras palabras, ¿eh?
365620	371540	Por que se trabajó en el que se trabajó mucho para trabajar un enfoque como estos, es algo que
371540	378140	se llama Worneth, que es una relación, una red, un grafo de relaciones entre palabras
378140	388340	significados, el nombre más técnico, parece tipo de cosa, este sauno, ¿eh? Ese es una mezcla entre
388340	393540	un diccionario porque en Worneth ustedes tienen las palabras y los significados en el sentido de la
393540	399860	descripción de los significados, pero las más tienen relaciones lexidas y eso es lo que hace
399860	405860	bien, desde un diccionario hace que hace un tesáur, ¿eh? Porque agregamos relaciones, ¿eh?
408860	414060	¿Cómo trabajamos hoy con la semántica de las palabras? Bueno, de otra manera, ¿no?
414060	422660	trabajamos con Worneth Meddings, que son de qué salvo que se llama semántica
422660	431660	distribucional, ¿eh? Y eso lo van a dar, creo que dentro de dos semanas con Wiss, ¿eh?
433660	437660	Pero, como les dije ya, la otra día, lo dijimos, ¿eh? ¿eh? Es decir, ¿eh? Es decir, ¿eh?
437660	442660	Es decir que Worneth no se use más para nada, se usa, lo hemos usado nosotros, por ejemplo,
442660	449660	unos proyectos, pero no necesitamos clasificar palabras por categoría, por ejemplo,
449660	455660	y Worneth para eso está muy bien, porque justamente ahora lo vamos a ver, pero bueno,
455660	462660	las palabras están como ordenadas, porque teorías clases y son clases, ¿eh? Bueno,
462660	467660	¿eh? Entonces, ¿en donde encontramos los significados de la palabra,
467660	471660	estable de los diccionarios, y todos sabemos que si queremos saber lo que quiere es
471660	476660	una palabra, le vamos a buscar un diccionario, ¿eh? Eso lo conocemos y también es
476660	481660	que este en esos testa oro, que son parecidos a los diccionarios, pero que agregan también
481660	487660	relaciones entre las palabras, ¿eh? Siempre hay una definición textual del significado,
487660	491660	¿eh? ¿eh? Nos vamos a glosa, a esa definición, que tengo en el diccionario para
491660	497660	cada palabra, ¿eh? Esto es un pedacito, lo copie de el diccionario de la reala
497660	503660	de mi, ¿eh? Pañónia, una parte, porque la palabra banco tiene varias aserciones
503660	508660	y lo corte por ahí, ya ya hemos hablado de bancos, como un ejemplo que se usa mucho,
508660	516660	porque es una palabra bastante policémica, ese es el nombre de este fenómeno,
516660	523660	es un asiento, es la segunda sección, es el banco de carpintero, ¿eh?
523660	528660	Es como más, como una mesa, más que un asiento, es un banco de peces,
528660	533660	los mare, si eso, de peces no, ¿verdad? En banco de arena,
533660	539660	también en un banco de peces, es un conjunto de peces, le llamaba banco,
539660	543660	y bueno, es un banco de bolya, depositar plata y todo eso,
543660	546660	ah, ya ser, tan farencia si yo le sé.
546660	554660	Hasta ahí, ya había algunas más, en este caso, son todos significados de una misma palabra,
554660	560660	yo no digo, hay dos palabras, banco, que no tienen nada que ver
560660	567660	y tienen significados completamente diferentes, como pasaba y lo vimos en la primera clase
567660	576660	con la palabra, por ejemplo, vino, ah, vino es una palabra que tiene distintos significados,
576660	582660	pero en realidad son dos palabras distintas, con significados completamente diferentes, ah,
583660	588660	es una bebida, el vino, y es una forma del vero venido, ¿verdad?
588660	592660	No tienen nada que ver una con otra, a más de que tienen categorías grammaticales,
592660	600660	distintas, un hombre y otras un vero, no tienen un origen común y se pierda, ah,
600660	606660	acá estamos hablando de una palabra, o sea, estas dos palabras distintas en el diccionario,
607660	611660	de hecho, la forma del vero venino al encuentro en el diccionario, encuentro el vero venir,
611660	616660	y le puedo pedir, por ejemplo, al diccionario en la raíz que me muestré todas las conjuaciones de venir
616660	622660	y encuentro la palabra vino, como bebiden, en otro lugar del diccionario, digamos, lo así, ah,
622660	628660	acá estamos hablando de una entrada en el diccionario con muchas aserciones distintas,
628660	634660	pero que todos tienen algo en común, ¿verdad? Hay algo esencial de la palabra banco que todas estas deberían compartir,
635660	641660	pero el significado se compone como por muchos rasgos, no hay como muchas componentes del significado,
641660	650660	y todas estas van a de compartir algunas de esas componentes y van a diferenciarse en otras, ah,
650660	655660	cuando pasa esto, hablamos del policemia, ¿sí?
656660	664660	Y ahí, más de ejemplo de banco, hay otro ejemplo como la palabra hoja, una hoja de un árbol,
664660	670660	una hoja de papel, es la misma palabra, hay muchos rasgos en común entre una hoja de un árbol,
670660	678660	una hoja de papel, así que hablamos de policemia, ¿sí? Que no es lo mismo que la homonemia, ah,
679660	682660	¿qué me equivoco de bononio?
682660	687660	No, acá la homonemia es el nombre de aquel otro fenómeno,
687660	692660	dos palabras que no tienen nada que ver sus significados, ni su origen, su homología,
692660	697660	pero que se crió en igual, por casualidad, vamos a decirlo así, ah,
697660	702660	es casual que el vino de tomar, se crió igual que el vino de venir,
702660	708660	pero no es casual que el banco de financiero, que el banco presentarse,
708660	712660	que el banco de peces, que el banco de arena sea en esa misma palabra,
712660	719660	¿sí? Así que cuando hablamos de palabras ambiguas,
719660	727660	estamos más bien hablando de policemia, muchas significados de una palabra, bueno,
728660	732660	y eso es algo común, la mayoría de las palabras muy comunes son policémicas,
732660	736660	si después hay palabras, cuanto más rara en la palabra,
736660	740660	cuanto menos frecuente, en general es raro que esa palabra sea policémica,
740660	746660	es una palabra medio particular que quiere decir algo medio específico, sí.
746660	752660	Y para la morenia, ¿sí sabemos que están al creativo y el línica?
752660	757660	¿Qué teorías gramaticales? No, no, pueden ser dos palabras,
757660	762660	con la misma categoría gramatical, dos nombres que se crió en igual,
762660	767660	se en a igual y no tienen nada que ver, nos hemos ocurra ahora un ejemplo,
767660	772660	pero pueden tener la misma categoría, ser dos nombres que por casualidad.
773660	778660	La categoría, claro. Sí.
787660	790660	Sí, pero tienen algo como los dos tienen algo de un guardo,
790660	794660	de que es como un lugar donde depositó algo,
794660	797660	el descentarse capaz que no,
797660	801660	como tienen como un átimo,
801660	803660	pero el átimo logicamente es la misma palabra,
803660	809660	o sea, los que estudian la etimología de la lengua,
809660	813660	o sea, se están en el diccionario en una misma entrada
813660	816660	es porque hay una origen común de la palabra,
816660	819660	cada no viene completamente de lugares diferentes
819660	822660	y termina en escribiendo, sí igual y siendo igual,
822660	825660	de forma medio casual, como vino.
826660	829660	Sí, bueno, encontrarse en el diccionario en una única entrada
829660	833660	como ascepciones distintas de esa única entrada,
833660	836660	eso quiere decir que, bueno, alguien que estudió,
836660	838660	pero donde viene casi significado,
838660	839660	esta palabra va a banco,
839660	843660	se va a la conclusión de que todos vienen como en un mismo origen,
843660	847660	a veces es difícil verlos, sí, es verdad, es difícil
847660	850660	para nosotros,
850660	854660	así sea un banco de posito plata con un banco para centarnos,
854660	859660	en principio, no es, no son los ocurre, cuál es el vínculo,
859660	861660	¿Ah?
861660	864660	la cabeza del banco de arena,
864660	866660	son bastante diferentes,
866660	869660	como para ser significados diferentes, claro, no, no, no,
869660	873660	los son pequeños matices son significados y en distintos,
873660	877660	pero ahora que es difícil ver esa, esa cosa que lo suen,
877660	880660	pero sí la idea es que hay algún rasgo,
880660	883660	alguna componente de ese significado, como ahí,
883660	887660	y bueno, está un problema, ¿no?
887660	889660	¿Cómo me de cuenta de todos los significados,
889660	892660	distintos que tiene una palabra,
892660	895660	cómo están vinculados esos significados,
895660	898660	esos sentidos, bueno, que tanto comparten,
898660	901660	si quiero analizar las, los significados,
901660	904660	a nivel de rasgos de significados, vamos a hacer eso,
904660	906660	pero bueno, se hace,
906660	908660	no lo vamos a dar para nada,
909660	911660	encontrar los rasgos que comparten,
911660	914660	los rasgos que los diferencian,
914660	917660	cómo puedo hacer para diferenciar esos significados,
917660	919660	esos lo que vamos a dar más sobre el final,
919660	920660	eso que les he sido hoy,
920660	922660	la desamigación de significados,
922660	926660	que es un problema tan de típico del PLE,
926660	927660	¿sí?
935660	937660	Yo volé un poquito para atrás,
937660	939660	y estas comentarios sobre los diccionarios,
939660	940660	no, no hay nada muy relevante,
940660	941660	lo último que dice ahí,
941660	942660	por más que un diccionario,
942660	944660	yo lo encuentren,
944660	945660	no, en internet,
945660	946660	está digitalizado,
946660	947660	podría,
947660	948660	yo me sé,
948660	950660	descargarme todas las palabras con los significados,
950660	952660	tener eso como herramienta,
952660	953660	para consultar,
953660	955660	para hacer cosas,
955660	957660	no son tan útiles,
957660	958660	porque lo que hay es una palabra
958660	959660	en significados,
959660	960660	explicado una glosa,
960660	961660	bueno,
961660	962660	está la categoría,
962660	963660	eso me puede servir,
963660	964660	pero un tesáuro,
964660	966660	ya es algo mucho más estructurado,
966660	967660	pero están las palabras,
967660	970660	están las relaciones entre las palabras,
970660	972660	y entonces me da mucha más información
972660	974660	para trabajar,
974660	976660	y identificar todos los significados,
976660	977660	que hay,
977660	978660	en una palabra como banco,
978660	979660	no,
979660	980660	yo ahí puse 5,
980660	981660	creo y les dije,
981660	982660	hay más,
982660	984660	aún no se le ocurre en más significados,
984660	985660	a veces,
985660	986660	pero bueno,
986660	988660	si nos ponemos a ilar fino,
988660	990660	hay algunos significados,
990660	991660	distintos,
991660	993660	pero muy parecidos,
993660	995660	que me puede servir identificarlos,
995660	996660	pues,
996660	997660	como dice al final,
997660	999660	me puede resultar mucho más complicado,
999660	1001660	si yo quiero desamiguar una palabra
1001660	1003660	y tengo 15 significados,
1003660	1004660	distintos,
1004660	1005660	para elegir uno,
1005660	1006660	y en realidad me pongan mirar
1006660	1007660	de los 15,
1007660	1009660	más o menos 5,
1009660	1010660	bien diferenciados,
1010660	1012660	y los demás son matices muy subtiles,
1012660	1014660	y me estoy complicando muchísimo la vida,
1014660	1016660	¿no?
1016660	1019660	Y eso pasa con Hornet,
1019660	1020660	después vamos a ver
1020660	1021660	algunos ejemplos,
1021660	1022660	sagados,
1022660	1023660	directo de Hornet,
1024660	1025660	la,
1025660	1027660	la análisis de los distintos significados,
1027660	1029660	se hizo de manera muy fina
1029660	1030660	y la verdad es que,
1030660	1031660	para muchos significados,
1031660	1032660	para muchas palabras,
1032660	1034660	hay una variedad,
1034660	1036660	hay como una cantidad de más
1036660	1038660	ográndode de posibles significados,
1038660	1039660	que en realidad,
1039660	1042660	podríamos compactar mucho más,
1042660	1043660	o sea,
1043660	1045660	que está bueno diferenciar
1045660	1047660	los distintos significados,
1047660	1049660	que transmite una misma palabra,
1049660	1050660	pero,
1050660	1051660	es un problema,
1051660	1052660	para el otro lado,
1052660	1054660	y hacer una análisis de más ofila,
1054660	1055660	más de que es mucho más costoso
1055660	1056660	en tiempo,
1056660	1057660	en trabajo,
1057660	1058660	encontrarlos,
1058660	1060660	definirlos bien,
1060660	1063660	para que la diferencia de bien claro.
1063660	1065660	Bueno,
1065660	1067660	hay algunas,
1067660	1069660	es un ejemplo,
1069660	1070660	no más,
1070660	1071660	para ver si,
1071660	1073660	si los distintos significados,
1073660	1074660	si una palabra,
1074660	1075660	la estoy usando,
1075660	1078660	con el mismo significado exacto
1078660	1080660	o con algún,
1080660	1081660	con dos significados,
1081660	1082660	un poquito diferente,
1082660	1083660	como,
1083660	1084660	en ese caso,
1084660	1085660	el veró sentir,
1085660	1087660	Juan sintió a los ríos del jardín,
1087660	1088660	es un ejemplo,
1088660	1090660	Juan sintió mucho pesar
1090660	1091660	por su partida,
1091660	1092660	es otro ejemplo,
1092660	1093660	nos damos cuenta
1093660	1094660	de que hay el veró sentir,
1094660	1095660	quiere decir dos cosas,
1095660	1096660	distintas,
1096660	1098660	y un test,
1098660	1099660	interesante,
1099660	1101660	si tengo alguna duda,
1101660	1103660	es esa conjunción que está de abajo,
1103660	1104660	no,
1104660	1106660	y o Juan sintió los ríos del jardín
1106660	1107660	y mucho pesar por su partida,
1107660	1109660	es una conjunción rara,
1110660	1111660	porque,
1111660	1113660	sentir en un caso,
1113660	1114660	escuchar,
1114660	1115660	y en otro caso,
1115660	1117660	tiene que ver con una sensación,
1117660	1118660	un sentimiento,
1118660	1119660	o sea,
1119660	1120660	no puedo juntar los así,
1120660	1122660	como los con de ahí,
1122660	1125660	esa tercera oración
1125660	1127660	es dudosamente,
1127660	1128660	correcta,
1128660	1129660	no,
1129660	1130660	no,
1130660	1131660	es una muda dramática,
1131660	1134660	la sintaxis es totalmente correcta,
1134660	1135660	es la semántica,
1135660	1136660	y lo que choca,
1136660	1138660	¿no?
1138660	1142660	Bueno,
1142660	1144660	entonces vamos a empezar a dar las distintas
1144660	1146660	relaciones lexicas,
1146660	1147660	la primera y,
1147660	1148660	como,
1148660	1149660	creo que la más conocido,
1149660	1151660	la que les va a resuntar más familiar,
1151660	1152660	es la sinonimera,
1152660	1155660	yo digo que dos palabras son sinonimos,
1155660	1156660	sí,
1156660	1157660	tienen el mismo significado,
1157660	1159660	y hay algunos ejemplos,
1161660	1162660	lindo,
1162660	1163660	y ve,
1163660	1164660	yo hago tu coche,
1164660	1165660	barro,
1165660	1166660	los fines,
1166660	1167660	de decir,
1170660	1171660	dos lexemas y seguí,
1171660	1172660	perdón,
1172660	1173660	quedó la palabra lexema,
1173660	1174660	que se venió usando,
1174660	1175660	en esta presentación,
1175660	1177660	antes yo la sacué de todos lados,
1177660	1178660	pero ahí se me basó,
1178660	1179660	vamos a decir,
1179660	1180660	dos palabras de vuelta,
1180660	1181660	sí,
1181660	1182660	son sinonimos,
1182660	1183660	perfectos,
1183660	1184660	si pueden sustituir
1184660	1185660	en todos los contextos,
1185660	1187660	es otra definición de lo mismo,
1187660	1189660	y hay hayremos la palabra perfectos
1189660	1191660	porque abajo enseguida
1191660	1193660	viene una aglación que en realidad,
1193660	1195660	es que casi no existen,
1195660	1197660	existen ejemplos de sinonimos,
1197660	1198660	perfectos,
1198660	1200660	porque casi no existen
1200660	1201660	palabras que siempre
1201660	1203660	100% se puedan sustituir
1203660	1204660	en todos,
1204660	1205660	absolutamente todos,
1205660	1206660	los contextos,
1207660	1209660	en general se habla de sinonimos
1209660	1210660	cercanos,
1210660	1212660	y cuando hablo de sinonimos,
1212660	1213660	así hace gas,
1213660	1214660	me estoy referiendo a palabras
1214660	1216660	que comparten casi todos
1216660	1217660	sus significados,
1217660	1218660	y que entonces,
1218660	1221660	las puedo sustituir en casi todos
1221660	1223660	los contextos de uso.
