start	end	text
0	28480	Vamos a la clase de hoy. En la clase de hoy seguimos avanzando en nuestro análisis
28480	57560	del texto. Acá se pasaba si se acuerdan. En la clase pasada hablamos de engramas.
57560	70680	Fernando era tu nombre ¿verdad? Más uno. Tiene más uno de los que vinieron el otro día con la
70680	81760	lluvia también. Hablamos de engramas que es el repaso rápidamente de que ustedes lo pueden
81760	88400	ver en OpenFing los que nos vinieron. Cuando hablamos de engramas lo que tratamos de hacer es
88400	94080	identificar la probabilidad de una oración. Eso es lo que se llama un modelo de lenguaje. Trato
94080	102400	de asignarle una probabilidad de una oración con el objetivo de generalmente con el objetivo de
102400	107840	utilizar eso en un contexto más amplio de análisis. Por dar un ejemplo, si yo tengo dos
107840	128520	candidatos a traducción de una oración y mis dos candidatos son uno es este y el otro es este.
130720	135080	Esto es muy común que surjan las traducciones porque el orden de la palabra entre idiomas
135800	145080	realmente difiere. Yo puedo tener estos dos candidatos a traducción, pero seguramente esta
145080	155440	oración tenga una probabilidad más alta que la segunda ¿de acuerdo? ¿Por qué? Porque nosotros nos
155440	164560	decimos los comen perros huesos y entonces yo, si bien mi sugerencia por mi método de
164560	170120	reconocimiento de traducción podría decir que la mejor candidata es esta, yo al combinarlo
170120	177320	vía regla de valles como vimos la otra vez con la probabilidad de la oración puedo mejorar mi
177320	183120	predicción. Entonces los modelos engramas esencialmente lo que tratan de hacer es eso,
183120	192000	de calcular la probabilidad de una oración y para eso lo que hacen es basarse en las
192000	196800	ocurrencias que hubo en un corpus y hablamos un poco de la que hace pasada de corpus, digamos,
196800	204080	no decir yo tengo grandes cantidades de texto y quiero ver qué tan comunes decir comen perros y
204080	210280	los perros ¿de acuerdo? Y a partir de la probabilidad, yo calculo la probabilidad de la primera,
211160	217720	la probabilidad de la segunda, la primera, la probabilidad de la tercera dada, la primera y la
217720	224320	segunda y así y voy calculando utilizando la regla de la cadena la probabilidad de toda la oración.
224320	229280	Un poco eso de la idea de los engramas, la que hace pasada de lo que vimos fue cómo calcular
229280	235880	todas estas probabilidades a partir de conteos de frecuencia de los corpus utilizando usualmente
235880	243400	principio de máxima verosimilitud. Bueno, en la clase de hoy vamos a pasar a algo un poquito más,
244400	248800	vamos a agregar un poco más de análisis. ¿Cómo hago para chicar esto?
253200	257680	Vamos a hablar de una siguiente tarea, vamos a enriquecer un poco más el texto. Hasta ahora
257680	263440	nosotros no habíamos agregado información adicional en el texto, es decir, teníamos todo
263440	271920	el texto, lo que hicimos separarlo por oraciones, separar las palabras. Sí, claro, cuando hicimos
271960	275720	análisis morfológico le dimos una estructura a cada palabra, ahí sí se puede decir que hay,
275720	282120	hay una, pero no a nivel de todo el texto, es decir, nosotros empezamos ahora a subir nuestro
282120	288800	nivel de análisis y agregar más información. Y una de las primeras tareas medio cantadas para
288800	297600	hacer es la de análisis léxico. La análisis léxico consiste esencialmente en, se acuerdan
297600	303960	la categoría gramatical de las palabras, que una palabra es un subactivo, un determinante,
303960	311480	un adjetivo o lo que sea. Bueno, el proceso de asignarle a una palabra su,
316040	323520	lo que se llama part of speech, esto, se le llama también, nosotros le llamamos
323520	333200	categoría gramatical pero es muy usual llamarlas así, post tag. Sí, post tag es la marca de part
333200	350160	of speech de una, de una palabra. Sí, los perros comen huesos. ¿De acuerdo?
350160	356720	Esa marca es la categoría gramatical principal. ¿Por qué nos interesa? Ahora vamos a ver
356720	372960	por qué nos interesa. Sí, eso es un poco la idea de, lo que hablábamos recién. ¿De acuerdo? Bueno,
372960	377480	¿y cómo podemos, cómo podemos automatizar esta tarea? ¿Cómo se les ocurre enfrentar esta tarea
377480	384000	a ustedes? Yo tengo un texto y quiero asignarle una categoría gramatical. ¿Qué, qué es lo que
384000	394800	haríamos? ¿Qué tenemos que empezar por hacer? Identificar una serie de categorías que existen.
394800	403440	Eso no es trivial. Cada vez que se ponen a discutir eso hay mil teorías diferentes,
403600	408400	teorías lingüísticas diferentes, sobre todo cuando vamos a afinando, pues está claro que es un
408400	412600	sustantivo, no sé qué, pero cuando uno empieza a hablar del qué y del rol que cumple el qué hay
412600	418400	como ocho qué diferentes y no sé qué. Porque cumplen diferentes roles y no sé qué y no se ponen
418400	422760	de acuerdo de los lingüístas sobre qué. Al final, lo informático lo terminamos poniendo qué,
422760	428280	barra qué. O sea, le ponemos una categoría gramatical propia y otra cosa. No sé si es lo más serio,
428280	438840	pero tal. Este, porque, porque no es lo mismo el qué de, porque bueno,
438840	442720	además que tiene tilde ese qué, o sea que es otro qué, el qué sin tilde, el qué sin.
444720	454040	Además, el quiero qué me digas es un qué y dijo qué y ahí introduce una oración subordinada,
454040	460000	dijo qué iba a ir otro lado, es otro qué, me importa, me importa. Cuestión qué, hay que definir
460000	471800	un conjunto de tas, ¿de acuerdo? Y luego, por ejemplo, ¿cómo?
475800	480240	Tengo que tener un diccionario, esencialmente, ¿no? Decisionario es una cosa que tenemos en general.
480240	488560	También, claro, el que no, tenemos nuestro problema de morfología, supongamos que nos
488560	492840	queda aunque sabemos el lema. Pero además, ¿qué otro problema tenemos?
496720	497520	Justo ahí,
500640	508160	justo ahí no tengo grandes problemas. Pero si por ejemplo aparece Banco,
509160	515800	¿qué pasa con Banco? Puede ser un sustantivo, un verbo, ¿no? Banco de sentarse, no te banco.
517040	523240	Las palabras son ambigüas, y las que son ambigüas son las que nos traen nuestro problema,
523240	526400	porque sino nosotros simplemente buscaríamos la palabra en un diccionario y le ponemos
526400	530560	a un categoría otra cosa más hipos. El gran problema que surge, como en todas las tareas,
530560	536480	de la cual en la primera clase, es que tenemos ambigüedad. ¿Y cómo podríamos llegar a resolver
536480	547760	esa ambigüedad? ¿Cómo se les ocurre que yo pueda saber si estoy hablando de Banco con...
550160	551520	Tengo borrador.
551520	561360	Pero si tienes un borrador, ya caes en los patológicos.
563360	567920	Pero borrador, borrador ahí nos salió, ¿no?
568880	583200	Ah, sí, y había marca Breta, ¿eh? En serio, ella trae. Bueno, ¿y cómo sabemos lo de qué pasa con Banco?
585440	591280	El contexto. ¿Qué es el contexto? ¿Qué es el contexto? ¿Contesto? ¿Tienes a lo que es contexto?
592240	598400	Las palabras que rodean a la palabra, a mi palabra, el contexto son las palabras que están antes o después,
598400	616880	es decir, el contexto, ¿sí? Entonces, yo sé que si dice antes, T, esto que probablemente que es un verbo, ¿por qué?
621280	623280	Porque sí.
631280	633280	¿Por qué te...?
636480	639280	Sí. Sí.
640480	643840	Pero ¿por qué este tema dice que esto es un verbo?
644240	656400	Puede haber dos respuestas. Una es porque si nosotros logramos armar la estructura de cómo hablamos cuando yo digo T, que me refiero a vos,
656400	670400	no sé qué es este, este que es un clítico. Cuando hay un clítico antes, el verbo que viene, el verbo asociado a eso, asociado a eso tiene que haber un verbo, quiero decir.
671360	678160	Esta es una explicación de si logra armar la estructura, pero además porque usualmente, la clase pasada ya lo vimos con los enegramas,
678160	688400	porque usualmente o ha ocurrido que en los corpus que yo miré todas las veces que aparecía T y después banco,
688400	699360	o muchas veces o muy frecuentemente sucedía que este banco era un verbo, o sea, yo aprendo de corpus anotados, ¿sí?
700320	710320	No sé por qué sucede bien, pero de hecho sucede mucho, entonces yo digo, bueno, entonces este verbo, este debe ser un verbo porque este T,
710320	719360	porque hay un T antes, ¿de acuerdo? No es mayor misterio en esto y los métodos que vamos a ver de análisis se basan en eso justamente,
719360	727360	en deducir a partir del contexto cuál es la categoría, levantar la ambigüedad. ¿Sí?
729360	736360	Pero podemos creer más información además, esto es el análisis del gato como he pescado hecho con Freelink, ¿sí?
736360	750360	Y acá Freelink cuando analiza un texto nos devuelve, no sólo el lema de la palabra, esto se llama en etiquetas Eagle,
751360	765360	que es un formato para justamente anotar part of pitch, pero no sólo part of pitch, sino agregarle nuevos atributos.
765360	775360	Acá es un determinante, está, si no me equivoco, quiere decir que es un artículo, pero además es masculino y singular.
776360	784360	Las marcas que van apareciendo dependen de la primera, o sea, gato es un nombre común, masculino y singular, y los otros tres pasiones los uso.
784360	795360	Y así yo lo voy especificando, ¿de acuerdo? Comer es un verbo masculino e imperativo, ¿sí?
795360	810360	No, no, género, no, es masculino, verbo, no sé qué es esta M, no, pues esta M tiene que decir algo.
810360	815360	Bueno, revisen después la etiqueta Eagle, podemos buscarla si quieren acá.
816360	821360	No, no, tercera persona en singular, presente tercera persona en singular.
823360	829360	Y este es el come de la orden, el imperativo, la M creo que es imperativo y este es indicativo, si no me equivoco.
833360	836360	No, pero no sé, porque estamos hablando de come, ¿no? Come es el lema.
837360	845360	Esto es indicativo, esta M no me acuerdo, ¿verdad? Pero, digamos, uno tiene una codificación que le asocia.
845360	851360	Se imaginarán que es mucho más difícil anotar un corp, solo el postal, que toda la...
851360	855360	Necesito mayor cantidad de información, pero los principios son más o menos los mismos.
855360	863360	Le decía, acá yo lo que estoy haciendo es al mismo tiempo, part of the, part of the time y análisis morfológico, ¿de acuerdo?
864360	870360	Justamente en el laboratorio, una de las cosas que van a tener que hacer es correr este análisis y mapearlo a las otras fituras, a las universales.
870360	881360	Las universales, part of the time, son justamente el intento, porque hay casi tanto formato como gente que se puso a hacer herramientas.
881360	887360	La historia del pensamiento en el hogar natural está en una etapa en la que están convergiendo cosas, digamos.
887360	894360	Cómo ocurre casi toda la disciplina. Se abrieron muchas, pues ya hay cada uno hacía su codificación de cómo codificar un texto, cómo codificar un...
894360	898360	Porque hasta ahora veníamos lindos, separación en palabra, todo bien.
898360	907360	Si bien cada uno podía toquenizar un poquito diferente, ya cuando empezaban a ponerle las marcas, como no hay un criterio estándar,
907360	916360	y más, yo estoy seguro que muchos lingüistas deben estar en desacuerdo con el universal part of pitch,
916360	924360	porque está restringiendo la junto categoría y claramente hay cosas que no va a resolver, digamos.
924360	930360	Es una solución más computacional que otra cosa, para poder decir, bueno, pues yo tengo que anotar mucho texto y tengo que tener un criterio, ¿se entiende?
933360	935360	Y este es un signo de computación.
935360	942360	Como ven acá, lo que sucedió fue que acá no sólo me dio el análisis, sino que me dio las candidatas.
942360	945360	Y no me está diciendo acá...
948360	954360	Me está asignando una probabilidad, o sea, me está dando una distribución. No me está diciendo cuál de la dos más probable.
955360	965360	Bueno, sumamos por orden bien acá arriba, pero... porque yo acá podría tener muchas combinaciones, ¿no?
968360	975360	Y guarda, y acá me parece muy importante, el hecho de que ésta sea más probable que ésta,
975360	983360	que esto sea un 0.75, tengo miedo de estar diciendo algo mal porque depende cómo esté hecho el análisis, ¿no?
983360	992360	Este 0.75 hay que ver si se corresponde a... seguramente se corresponde a la probabilidad en este lugar, ¿tá?
992360	1001360	Pero yo... o sea, que si yo pusiera acá la probabilidad de que sea esta excepción versus ésta, en general,
1001360	1006360	no me sirve de mucho la probabilidad, porque cuando aparece en este contexto debería ser esta probabilidad.
1006360	1008360	Y eso yo tengo que tenerlo en cuenta.
1008360	1014360	Cuando yo hago partos pitagin, a mí lo que me interesa es conocer la probabilidad,
1014360	1019360	la asignación de tags con mayor probabilidad para toda la oración.
1019360	1022360	Creo que me enredé un poco en decirlo, pero el concepto es éste.
1022360	1027360	Yo no me interesa solamente cuál es la excepción más probable para cada palabra,
1027360	1033360	sino que yo necesito tener una visión global de la oración. ¿Se entiende?
1033360	1038360	Por eso es un problema de clasificación secuencial.
1038360	1040360	Eso es lo que se llama un problema de clasificación secuencial.
1040360	1046360	Un problema de clasificación, la clase que viene lo vamos a ver, es yo tomo un objeto,
1046360	1049360	para el caso una palabra, y le asigno una categoría.
1049360	1053360	Es un problema de clasificación. Tengo un conjunto de categorías discreto y le tengo que poner uno.
1053360	1057360	O hacer una distribución de probabilidad entre las categorías que existen.
1057360	1065360	En un problema de clasificación secuencial, yo tengo que asignarle una asignación
1065360	1068360	de categorías que maximice la probabilidad de toda la oración.
1068360	1071360	Eso es un problema de clasificación secuencial, que es lo que vamos a ver ahora.
1071360	1076360	El problema de análisis léxico es un problema de clasificación secuencial. ¿De acuerdo?
1080360	1083360	Bueno, un poco ya hemos mencionado algunos, pero tenemos, ¿no?
1083360	1088360	Acá tenemos bajo, que es un verbo, con el nombre bajo, que es un adjetivo,
1088360	1093360	a tocar el bajo, que es un nombre, y bajo la escalera, este bajo es una preposición.
1094360	1097360	El señor mesa se mesa la barra al lado de la mesa.
1099360	1104360	Fíjese que este mesa es un nombre propio y este mesa es un nombre común.
1105360	1111360	Dejan la barra la barra de pan. Acá barra y barra estos dos son sustantivos.
1112360	1116360	Aunque tienen diferentes significados, desde el punto de vista de la análisis léxico es lo mismo.
1116360	1119360	La distinción se da a un nivel posterior, a un nivel semántico.
1120360	1126360	Para que el mozo barra, este barra no, porque este barra es este, es un verbo.
1128360	1132360	Y acá, este es interesante porque y es una conjunción,
1133360	1138360	pero acá funciona todo dentro de un nombre propio.
1138360	1144360	Es decir, acá hay que identificar toda la entidad con nombre red, es decir, el rol es diferente.
1150360	1155360	¿Por qué nos puede interesar hacer análisis léxico?
1155360	1159360	Bueno, el ejemplo más obvio es para poder seguir analizando después.
1159360	1163360	Si yo quiero armar la estructura de una oración, necesito saber las categorías,
1163360	1167360	porque hay cosas que no se combinan con otras en el análisis sintáctico.
1168360	1172360	Vamos a ver, cuando veamos análisis sintáctico, que yo, para armar la estructura de una oración,
1172360	1175360	me baso en las clases de las palabras, más que las palabras en sí.
1177360	1183360	Quiero decir, uno, cuando dice el perro, ese perro, puede ir cualquier nombre,
1183360	1189360	pero no puede ir un verbo, el saltar, el salta.
1191360	1195360	También hay algunas motivaciones adicionales que en español no pasa,
1195360	1202360	pero en inglés sí, por ejemplo, hay palabras que se pronuncian diferente según su categoría.
1202360	1209360	Discount, cuando funciona como sustantivo, discount, cuando funciona como un verbo.
1209360	1215360	O object, objeto, object de objetar.
