start	end	text
0	26960	Hoy vamos a tener, vamos a terminar de ponernos al día, espero con luego de la
26960	42760	clase que suspendimos por la zona de fuerza mayor y vamos a hablar de dos temas bien, bien
42760	47960	diferentes. Si yo hubiera que planificar, bueno de hecho tengo que planificar pero no tengo
47960	54080	margen, no pondría estos dos temas en la misma clase, porque son dos temas bien, bien,
54080	59240	bien, bien diferentes y capaz que es interesante marcar cuando lo veamos y ese puede ser un valor
59240	63760	agredado la diferencia entre los dos desde el punto de vista de los métodos utilizados. Vamos
63760	73120	a ver dos temas uno va a hacer, se guardan que la clase pasada hablamos de morfología, ¿no?
73120	82040	va y produjimos un formalismo que es el de los transductorio de Taufinito y su álgebra de
82040	89200	expresiones regulares estendidas a relaciones, se guardan que así como teníamos una algebraa
89200	92560	de expresiones regulares para los lenguajes, ahora teníamos una algebraa de expresión
92560	98960	regulares para los transductores o para las relaciones en realidad, que eran computadas por los
98960	106360	transductores Taufinito y después produjimos un problema que era el de la morfología, es decir,
106360	113520	encontrar la estructura interna de las palabras, dado una palabra, analizar su estructura
113520	119920	y devolverla, devolver su estructura interna y viceversa, una cosa se llama analisis y la otra
119920	124120	se llama generación, viceversa quiere decir, yo te doy la estructura y me das el palabra, ¿sí?
124120	130560	y vimos un poco que la morfología he dependido un poco de los lenguajes pero que esencialmente
130560	142240	de lo que se trataba era de tener o que podía modelarse como la existencia de raíces
142240	147880	que eran los morfemas, la palabra estaba dividida en morfemas y que son morfemas se devían
147880	154440	en dos, en raíces que son lo que contenían la mayor parte del significado de la palabra,
154440	160560	la porción de la palabra que tiene la mayor parte significado y los afijos, que esencialmente
160560	166280	o por lo menos para el nuestro idioma son dos, son prefijos y sufijos, prefijos antes,
166280	176720	sufijos antes, en la clase de hoy lo que vamos a ver en la primera parte es justamente
176720	185080	cómo los traductores o la algebra de estado finito no sirve para modelar los problemas
185080	189800	de morfología, los problemas de análisis y generaciones, algunas ventajas que ya vimos
189800	203200	que los traductores tenían y cómo se aplican a esto, este método es un método esencialmente
203200	214060	terminista, orientado a reglas, reglas a un método reglas más que de terminista, me
214060	219440	deciré, van a ver que mi solución consiste en bueno, dado una palabra aplico tales reglas
