start	end	text
0	22240	Bueno, ¿cómo andan? Bienvenidos a la versión 26 del curso de Procesamiento del Inguaje
22240	31680	Natural de Introducción al Procesamiento del Inguaje Natural? Somos unos cuantos. Este es un
31680	43160	curso que hace 10 años, si no me equivoco, estamos dando, que se ha venido afianzando y que lo que
43160	48480	intenta presentar son los fundamentos de lo que se llama Procesamiento del Inguaje Natural,
49240	55560	que es esencialmente cómo procesar con computadoras de una forma más o menos eficiente en el lenguaje.
58960	66680	En la clase de hoy la idea es presentar un poquito en qué consiste el curso y
68320	76120	dar una introducción general. Y bueno, en la sucesiva clase lo que vamos a tratar de recorrer es
77120	82120	todos los temas o los grandes temas del Procesamiento del Inguaje Natural. El Procesamiento del
82120	90160	Inguaje Natural van a ver que es una cosa que tiene muchas etapas y en cada una de ellas se
90160	95320	puede profundizar mucho. La idea de este curso, como su nombre lo indica, es un curso de introducción,
95320	103760	es un curso, a mí me gusta decir que es un curso más largo que profundo, digamos. O sea,
103760	111440	tratamos de cubrir los temas principales y los algoritmos y métodos principales,
111440	117920	pero teniendo claro y presente que en cada prácticamente todos los temas que nosotros tocamos
117920	128000	puede profundizar muchísimo. La idea del curso es generar, proveerlos a ustedes de un set de,
128720	136840	primero, de los conocimientos básicos que se necesitan del dominio, es decir, la semana que
136840	143040	viene con lo iban a tener un par de clases, la que llamamos volver al liceo, digamos, español,
143040	149000	digamos, para entender el dominio del que estamos hablando. Y luego un conjunto de herramientas
149000	153560	y métodos tradicionales tratando de tener una visión transversal de métodos porque hay métodos que
153560	162440	van a ver que se repiten. Un poco ese es el objetivo. Barraquemos con un poco de los datos
162440	170760	del curso. Los docentes somos Luis Chiruso, que está por acá delante, y Yacín Ceballo,
170760	175480	que se suma este año y que va a encargarse el laboratorio y quien se habla. El horario es
175480	184480	los martes en el salón 306, donde estábamos viendo, a ver si entramos, y los jueves en este
184480	194720	salón 301 de 20 a 22 horas. Si les parece que el horario no es el mejor, piensen que la primera
194720	199040	edición del curso era este horario, pero en el salón segundo subsuelo hace un frío horrible,
199040	204600	o sea, le sientan se afortunados de estar acá. Este es el correo para los docentes del grupo.
