start	end	text
0	23760	Esta es la segunda y última clase de Introducción a la Gramática del Español, es como empezamos
23760	27400	a ver la que hace pasada, esto es como un repaso de cosas que vieron en el lisión
27400	33240	español y algunas cosas más que probablemente no hayan visto nunca, como para nivelar de manera
33240	37960	de que después durante el resto del curso no surjan algunas dudas de que es un sintagmanuminal,
37960	43600	que es un nombre, etcétera. Entonces bueno, el contenido que teníamos el siguiente habíamos
43600	47000	llegado más o menos hasta acá, hasta categorías sintagmáticas, seguimos un poquito más pero
47000	51960	ahora vamos a empezar a partir de acá y bueno vimos que es una gramática, o sea que es la gramática,
51960	56120	que es lo que estudia, cuál es su unidad de estudio, cuáles son las categorías de las palabras,
56120	60960	las palabras se podían dividir en clases de equivalencia según su combinatoria y bueno
60960	64200	veíamos categorías de palabras y categorías de unidades más grandes que la palabra,
64200	68760	que son grúpitos de palabras llamados sintagmas y ahora lo que vamos a ver son funciones sintácticas,
68760	74000	estructura argumental de los verbos y otra forma de catalogar a los constituyentes de
74000	78640	la versión que son los roles semánticos. Entonces a modo de repaso, la definición de
78640	83120	la versión que usábamos, si bien vimos algunas otras definiciones posibles y tal,
83120	86880	las estuvimos discutiendo a ver si eran buenas o malas, con las que nos quedamos es esta,
86880	90720	el criterio gramatical que dice que una oración es un conjunto de palabras que tiene un verbo
90720	95400	conjugado y tiene independencia sintáctica, esa independencia sintáctica no la terminamos de definir
95400	100000	en la clase anterior pero un poco la idea es que vos tenés un verbo conjugado y un montón de cosas
100000	105680	que son modificadas por ese verbo, que son afectadas por ese verbo y bueno,
105680	111400	todo eso compone la oración. Después vimos las categorías de palabras, hablamos de categorías
111400	115720	gramaticales y primero hablamos acerca de las palabras del idioma que se pueden dividir en estas
115720	120320	categorías, por ejemplo la categoría de los nombres que son objetos como casa, casa, felicidad,
120320	126040	los verbos que eran más bien acciones o eventos, los adjetivos que eran modificadores de verbos
126040	131080	y los albergios que eran modificadores tanto de verbos adjetivos u otros albergios, esas
131080	134160	eran las clases abiertas y después vimos las clases cerradas que son los determinantes,
134160	139520	las preposiciones, los pronombres y las conjunciones, esto es un repaso rápido de lo que estábamos
139520	145840	viendo la despasada. Y después vimos que las palabras pueden estar solas o pueden aparecer en
145840	149680	pequeños grupos, digamos cuando yo tengo una oración, empiezo a ver que se forman grupos que se
149680	154240	denominan sintagmas, todos los sintagmas tienen un núcleo y tienen una estructura interna que es
154240	159680	cómo se relacionan el resto de las palabras respecto al núcleo, entonces según cuál es ese núcleo
159680	164040	yo le voy a poder dar una categoría de sintagmas, si el núcleo tiene un nombre, el pronuncio en
164040	167880	sintagma tiene un nombre como núcleo yo diría que es un sintagma nominal, por ejemplo el estudiante
167880	172080	de ingeniería de Montevideo. Si tiene un adjetivo como muy propenso a las infecciones
172080	176440	respiratorias en primavera es un sintagma adjetival, si tiene un verbo es un sintagma
176440	181600	verbal como casi compra otro libro por equivocación, también tenemos sintagmas adverbiales bastante
181600	186000	cerca de la escuela o sintagmas preposicionales más hacia la derecha. Para sus otras categorías
186000	192080	puede que exista algunos casos de sintagmas, pero bueno son bastante más raros, es como que van a
192080	198600	pasar los más comunes que vamos a ver. Bueno, lo que decíamos de cuál es la estructura interna
198600	202680	de un sintagma, siempre podríamos descomponer un sintagma en una estructura como esto que es
202680	207800	una especie de árbol binario, esto estaba basado en lo que es la teoría de la X barra y bueno
207800	212600	esto se arma así, uno tiene un núcleo que es en este caso un nombre, estudiante es un nombre
212600	217200	y se dice bueno este es el núcleo del sintagma, después a eso le voy a agregar un complemento,
217200	221920	el complemento es otro grupo de palabras que de alguna manera son requeridos por el nombre,
221920	228440	el nombre los necesita, después a eso se le agrega un adjunto, que el adjunto también es
228440	234800	una cosa que modifica el núcleo pero no es tan requerido, es como que se podría, se podría
234800	240000	ver como que no es tan semánticamente importante como el otro y por último le agrego un especificador
240000	243720	que el especificador en el caso de un sintagma nominal, el especificador tiene que ser un
243720	250160	determinante, entonces si yo tengo estudiante le voy a agregar el especificador L, otra cosa que
250160	255400	pasa en español y en un montón de idiomas es que el especificador de un sintagma y el núcleo
255400	259840	tienen que concordar por lo menos el número y género en el caso del español, entonces si yo
259840	266120	tengo la palabra estudiante que es singular, entonces tengo que tener un determinante singular y le
266120	269840	pongo L, si yo tuviera estudiantes tendría que poner un plural y le diría a los estudiantes,
270160	275040	bueno una vez que yo le agrego el especificador ahí se me arma el sintagma y queda la estructura
275040	280200	de esa, entonces lo que hayamos dicho es que esta forma de descomponer un sintagma sirve
