start	end	text
0	24520	La clase de hoy que espero que no sea tan larga como las anteriores este por vuestro bien yo en realidad posegué
24520	36400	es como una especie de curso acelerado de aprendizaje automático va en realidad de
36400	46680	clasificación y es una clase esta y la que viene son clases que las agregamos hace 2 o 3 años al
46680	52200	curso lo comento porque en realidad muestra del tipo de evolución que ha tenido algunas cosas en el
52200	57760	aprendizaje automático en el procesamiento de lenguaje natural y en particular los métodos de
57760	64440	no me cierran la puerta y molestias o pueden echar a los que están en la puerta también si quieren
64440	78640	aprovechar nos encanta hacer eso este que estaba diciendo así que es una trata de ser una clase
78640	86440	sobre metodología sobre clasificación sobre problemas de clasificación visto en genérico
86440	91040	ahora vamos a ver la motivación de porque son importantes para el procesamiento de lenguaje
91040	98240	natural los los métodos de clasificación y visto desde un punto de vista metodológico esta
98240	103560	clase más que meterse en cuáles métodos hay de clasificación trata de verlos en general
104320	111360	en un marco de metodología decir cómo aplicamos un método de clasificación y algunos detalles
111360	118040	que aparecen que tienen en común está la clase que viene vamos a ver cómo son o cómo lucen algunos
118040	123200	métodos de clasificación muy utilizados en el procesamiento de lenguaje natural está este
123840	125880	pero la clase de hoy más que nada es para
128800	132240	para entender la metodología
136440	144320	clasificación el problema de clasificación es muy fácil de definir yo tengo un conjunto de un
144320	152280	objeto o algo en particular van a ver que toda la clase de hoy no hablamos el procesamiento de
152280	157160	lenguaje natural aplica cualquier problema de clasificación esto que estoy hablando lo
157160	160800	pasa que los problemas de clasificación son muy comunes el procesamiento de lenguaje natural
160800	170320	y algunos ya los hemos visto pero la clasificación es tengo un objeto tengo un conjunto de clases
170320	181600	discreto puede ser infinito pero tiene que ser discreto no es real y quiero saber a qué clase
181600	185360	pertenece al objeto es un problema de clasificación esa es la definición de problema de clasificación
185360	190440	si yo quiero saber el idioma de un documento es un problema de clasificación
191880	196280	es decir mapeo a este documento le digo bueno están inglés español
197280	203280	quiero saber si una palabra lleva tilde y acríptico no el tilde acríptico es el que no se
203280	208600	corresponde con la acentuación sino para distinguir una palabra de otro de un uso de otro como el
208600	221320	el de y de y de dar y el de de la preposición eso es un problema de clasificación todavía la
221320	227000	palabra y vamos a tener que decir y decirlo no te doy te doy la palabra sin tilde si yo estoy
227000	233200	corrigiendo por ejemplo cómo lo hago a no sé pero el problema de clasificación es ese saber
233200	241880	si una oración es especulativa o sea si es el tipo yo creo que tal cosa va a suceder es un
241880	248120	problema de clasificación yo te doy la oración y vos me decís si es especulativo no cómo lo hace
248120	252360	si bueno tiene un créo entonces como no deja de hacer un problema de clasificación
255360	261480	un huísel una palabra huísel es una palabra que sugiere algo pero en realidad no lo afirma
263040	266040	puse ese ejemplo que tuvimos un proyecto de grabo que intentaba detectar las huíses
266040	273280	son cosas como descuentos de hasta hasta un 90 por ciento sugiere que son enormes descuentos
273280	278640	pero si pues yo puedo hacer un descuento un 5 por ciento y eso es un es verdad eso es una
278640	287320	huísel bueno una palabra que sugiere algo que no hace una huísel sentenso una huísel bueno si
287320	292640	una una oración es una huísel a huísel quiere decir es comadreja porque los como las comadrejas
292640	297760	se se come en la parte de adentro de los huevos deja la cáscara de ahí viene el origen del nombre
298040	303040	que es una oración que no tiene contenido bueno eso es un problema de clasificación
304320	306280	como ven acá el objeto
314200	315680	como tengo problema
315680	320960	este me mata me mata este
323320	329680	como pueden ver el objeto son el objeto diferente en cada caso no bueno en el en este
329680	335360	es un documento es una palabra de una oración pero todas son problemas de clasificación
335360	340200	nosotros hemos visto otros por visto otros problemas de clasificación identificados
340840	343800	si una comentario una película es positivo negativo
346920	351720	en el cuerpo que tiene ustedes a ver si una sentencia a partir del texto qué tipo de sentencia es
351720	356240	es un problema de clasificación es un montón de problemas de clasificación por eso es tan
356240	367360	importante entender los métodos de clasificación un ejemplo histórico de clasificación es el
367360	373960	del el aire y data set fischer que es como el papá de la estadística por allá por los años 30
375080	381600	probablemente la década más importante del siglo pasado si me preguntan a mí una de los que
381600	386720	vivió en esa época fue fischer y una de las cosas que hizo fue tomar un data set que ya existía
388400	391240	y utilizarlo para hacer sus análisis predictivos
392240	398120	si fischer fue el fundador de la de la estadística como él la conocemos que es una cosa muy nueva
398120	403680	la estadística tiene menos de 100 años como hoy la conocemos estadística antes era sólo en el
403680	410320	sentido de datos números pero no el análisis como hoy lo entendemos y que entendemos más o menos
410320	414720	todavía es el fischer para adelante hay otros antecedentes pierson y es una historia muy muy
414720	420120	interesante hay un libro que se llama la la la mujer que tomaba el te que se los recomiendo
420120	428880	que es entretenido y habla de toda la historia de la estadística y bueno y fischer trabajó con
428880	436360	ese data set que es muy famoso que tiene 150 tomaron 150 flores de una especie iris de en la
436360	446160	especie iris hay tres clases la setosa la versicolor y la versitica y lo que hicieron fue tomar esa
446160	454440	150 flora y medir el ancho y al largo del pétalo y del sépalo de la flor o sea tenemos un data set
454440	461480	que tiene cuatro atributos y una clase es como el problema más estándar de clasificación que
461480	476120	existe si acá yo los ejemplos que aparecen acá en en como se llama en curiérnios son ejemplos
476120	480640	de código que ustedes lo van a poder acceder es parte de un libro que escribimos con raúl
480640	485920	garretas sobre aprendizaje automático y que tiene algunos blogs en la web a ver cómo hago yo para
485920	491760	que esto no se me apague no sé cómo hacer
494520	501200	van a poder ver el código asociado a esto al análisis de este problema donde trata de introducir
501200	509840	eso después le pasa el link está bueno acá lo que tenemos es en el corpus tenemos cuatro fitur
509840	514680	como le decía en la medida del sépalo la medida del ancho el sépalo y el largo del pétalo y el
515040	521120	y tenemos tres clases setosa versicolor overginica y por ejemplo la primera instancia de le dice
521120	527920	bueno tiene 5 5.1 centímetros de largo de sépalo 3.5 de ancho y blablá son cuatro números son los
527920	541800	atributos de acuerdo a veces un poco más complicado que sólo solo números a veces yo tengo
541800	547720	cosas como por ejemplo otro data set que es el del titánic que son los pasajeros del titánic y una
547720	560880	cantidad de atributos si y la clase que tratamos de predecir es si el pasajero sobrevivió o no
560880	566440	es otro problema clasificación no parece demasiado útil porque no se suele dar muy seguido los
566600	572200	hundimientos de barco pero pero si nos puede servir para hacer análisis entonces decir por
572200	578760	ejemplo si hubo algún cejo de las personas que se que se ahogaron si es verdad que se
578760	587280	ahogaron más hombres o más de clase baja como en la película eso está bueno cuestión que acá
587280	595440	tenemos un un un data set que es un poquito más complejo porque tiene cosas como la clase que es un
595440	605920	descriptor o sea que esa subes un valor discreto si sobrevivió que acá el nombre la edad de blablá
605920	612880	donde se embarcó el destino la habitación en la que estaba el número de ticket el bote y el sexo
614880	621600	está claro está claro de mirarlo así nomás que este data set algunos atributos tienen
621600	625920	pinta de servir para clasificar bueno el problema clasificación es a ver si sobrevivió no o sea
625920	630480	que 1 o 0 está claro que hay algunos atributos que no parece ser muy útiles para la clasificación
631360	640640	por ejemplo el nombre ahora voy a ir al nombre pero antes por ejemplo quiero hablar de el destino
640640	653280	por ejemplo a priori no parece muy muy útil el destino no el nombre es muy útil porque nos permite
653280	664760	saber exactamente si sobrevivió no no cuál es el problema que tiene el nombre que no va a ser
664920	671000	nada porque sólo va a funcionar para ese vamos a volver sobre eso está claro que no sirve pero no
671000	676080	sirve por por porque su correlación es demasiado ahora vamos a volver a hablar de eso que se llama
676080	683240	sobre ajuste pero qué es con el pensamiento de eso bueno para la clasificación hay otra vez
683240	689000	dos grandes líneas las de regla y la de aprendizaje automático yo puedo hacer mirar el corpo y tratar
689000	693960	de construir unos y como hemos estado hablando ahora que día bueno si es mujer y está en tercera
693960	700120	clase porque a mí se me ocurre o porque conozco la realidad porque no sé qué y a un significador
702320	709800	si o si el pétalo está porque observo y porque conozco porque soy un experto con si el pétalo
709800	715840	está entre tal y cual valor eso es una aproximación por reglas pero lo que mayormente vamos a hablar
715840	723600	de aprendizaje automático y es trato de inferir un modelo a partir de los datos de entrenamiento o
723600	731680	sea agarro las 150 flores y trato de inferir algún modelo no importa cuál es el modelo de alguna
731680	736160	forma yo construjo un modelo por ejemplo puede ser un árbol de decisión o un clasificador
736160	740720	vallesiano la clase viene a mover la cuestión es que yo de alguna forma construjo un modelo para
740720	749120	nosotros eso es como una caja negra a la clase de hoy o sea agarro saikiler le mando los atributos
749160	756000	el tipo me genera un modelo y yo aplico ese modelo a nuevas intancia y me la predice eso es todo lo
756000	763960	que vamos a hacer cómo es el modelo hay millones de versiones diferentes por miles está la clase
763960	772680	que viene a mover algunas otras está pero y en general los mejores clasificadores combinan
772680	781960	ambos ahora vamos a ver por qué se puede atacar bueno entonces vamos a los métodos que son de
781960	790680	aprendizaje automático en particular como como es nuestra situación bueno tenemos perdón tenemos
790680	802960	un corpus con un conjunto de entrenamiento que son pares el objeto de de un dominio palabras este
