start	end	text
0	22360	Bienvenidos a la segunda clase de Introducción al Procesamiento del Lenguaje Natural de esta
22360	29600	edición 2016. Hoy vamos a hablar de el idioma español. Vamos a ver algunas cosas que no
29600	36040	vende desde el liceo. Algunas cosas que probablemente nunca vieron. Y bueno, va a ser un poco como
36040	41440	repaso en parte de lo que fue idioma español del liceo. Y probablemente algunos de ustedes
41440	46800	digan que embole idioma español del liceo, no me gustaba nada, me embolaba. Entonces bueno,
46800	49680	vamos a tratar de ver que si bien desde un punto de vista ingenieril, yo que sé, no
49680	55720	están solos, hay mucha gente que piensa igual. En realidad, hay algunas cosas que son un
55720	59080	poco arbitrarias en el idioma, pero hay muchas otras cosas que desde un punto de vista ingenieril
59080	64760	se pueden analizar bien y se pueden formalizar y se pueden construir modelos y teorías que
64760	70920	funcionan bien. Entonces claro, lo que pasa con el idioma es que es una herramienta cultural,
70920	74960	es algo que es compartido por un grupo de gente. Entonces ese grupo de gente se pone de acuerdo
74960	79240	de alguna manera en cómo se comunican, establecen un protocolo, establecen mensajes que tienen que
79240	85400	intercambiar entre ellos. Y por el hecho de que es cultural, entonces esto ha ido evolucionando a
85400	89840	lo largo de la historia. Entonces lo que pasa es que el idioma siempre tiene una parte lógica,
89840	94280	porque se necesita para describir el universo, se necesita para poder comunicarse y todo eso
94280	98600	obedece a ciertas reglas lógicas. Y tiene otra parte histórica, que bueno, la gente decidió
98600	102040	hablar de esa manera y además fue evolucionando a lo largo del tiempo, entonces hay cosas que
102040	107120	hoy nos parecen raras como funcionan, pero porque históricamente tenían un sentido. Entonces por
107120	111960	eso es como que tiene las dos partes. En la parte lógica los ingenieros en general nos sentimos
111960	117080	bastante bien, porque bueno, tiene reglas, es más o menos estable, lo podemos predecir. La otra parte,
117080	121600	no tanto, la otra parte como que se escapa un poco y hay cosas que parecen un poco arbitrarias. Pero
121600	126360	vamos a ver que en realidad todo es igual, se puede formalizar o gran parte de eso se puede
126360	137960	formalizar y se puede ver bien desde un punto de vista de la ingeniería. Entonces bueno, un poco la
137960	143480	idea detrás de esta clase, la de hoy y la clase que viene, es tratar de nivelarnos a todos en un
143480	147840	nivel mínimo del conocimiento necesario que necesitan de tener para el idioma español,
147840	154080	porque después, al final de estas dos clases, después ya va a empezar el resto del curso de
154080	158360	procesamiento del lenguaje natural y bueno, ya se asume que ustedes ya van a conocer que es un
158360	162680	nombre, que es un verbo, que es un grupo nominal, que es un sujeto, etcétera, todo ese tipo de cosas,
162680	166560	se asume que ya lo van a saber, entonces no lo vamos a estar explicando de vuelta. Así que bueno,
166560	170960	al final de estas dos clases deberían tener todo ese conocimiento incorporado.
173080	176640	Bueno, vamos a ver, viendo un poco el resumen de los temas que vamos a tratar en estas dos
176640	184560	clases, primero vamos a ver cuál es, digamos, la gramática, o sea qué significa gramática y
184560	190080	cuál es su objeto de estudio, en particular nos vamos a concentrar en qué es una oración. Después
190080	194120	vamos a hablar un poco de las palabras y cómo se catalogan las palabras del lenguaje y después
194120	197880	las estructuras más grandes que la palabra, yo puedo agrupar palabras de distintas maneras en
197880	203560	cosas que se llaman sintagmas y bueno, esos también tienen categorías y después vamos a ver un
203560	206880	poco cómo esos sintagmas actúan dentro de una oración, pueden tener cierta función,
206880	210800	pueden tener cierto rol y bueno, vamos a ver un poco de la estructura argumental de los verbo,
210800	216240	esto va a ser en esta clase y la que viene. Bueno, ¿qué es la gramática?
217240	223760	Ustedes vieron ya en la carrera gramáticas en alguna materia, ¿no?, ¿en qué materia
223760	231280	veron gramáticas? ¿Se acuerdan? En teoría del lenguaje, ¿qué veían ahí?
233760	236960	Entre el lenguaje veían una cosa que se llamaba gramática libre de contexto,
236960	246000	no sé si le suena de algo. Bien, las gramáticas libres de contexto son un tipo de gramática
246000	249320	formal que sirve para describir cierto tipo de lenguajes, lenguajes formales,
