start	end	text
0	22960	Bueno, ¿cómo andan bienvenidos a la versión 16 del curso del proyecto de lenguaje natural,
22960	34960	el procedimiento del lenguaje natural? Son unos cuantos, este es un curso que hace 10 años,
34960	44480	si no me equivoco, estamos dando, que se ha venido a Fiançano, y que lo que intenta presentar son los
44480	50840	fundamentos de lo que se llama procedimiento del lenguaje natural, que es esencialmente cómo
50840	60240	procesar con computadoras de una forma más o menos eficiente el lenguaje. En la clase de hoy la
60240	73640	idea es presentar un poquito en qué consiste el curso y dar una introducción general y bueno y en la
73640	81040	sucesiva clase lo que íbamos a tratar de recorrer es todos los temas o los grandes temas del procedimiento
81040	85200	del lenguaje natural, el procedimiento del lenguaje natural va a ver que es una cosa que tiene mucho
87200	93520	muchas etapas y en cada una de ellas se puede profundizar mucho. La idea de este curso como su
93520	99320	nombre le indica es un curso de introducción, es un curso, a mí me gusta decir que es un curso más
99320	110160	largo que profundo digamos, o sea tratamos de cubrir los temas principales y los algoritmos
110160	115560	sin métodos principales, pero teniendo claro y presente que en cada uno prácticamente
115560	122180	o prácticamente todos los temas que nosotros tocamos puede profundizar muchísimo. La idea del
122180	131380	curso es generar, proberlos a ustedes de un set de primeros de los conocimientos básicos que
131380	139420	se necesitan para del dominio, es decir la semana que viene con Luis van a tener un par de
139420	145500	clases la que llamamos volver a Liseo, digamos a español digamos, para entender el dominio del que
145500	150500	estamos hablando. Y luego un conjunto de herramientas y métodos tradicionales tratando de tener una
150500	155180	visión transversal de métodos porque hay métodos que van a ver que se repita, un poco
155180	166980	ese es el objetivo. Para maquemos con un poco de los datos del curso, los docentes somos Luis
166980	172380	Chiruso que está por acá adelante y ya sí se vaya que se suma este año y que vas a encargarse
172380	180460	el laboratorio y que él habla. El horario es los martes en el salón 306 donde estamos
180460	187460	moviendo a ver si entramos y los jueves en este salón 301 de 20 a 22 horas.
187460	196500	Si le parece que el horario no es el mejor, piensen que la primera edición del curso era este horario
196500	201180	pero en el salón segundo su suelo ha sido un frío horrible o sea de sientas de afortunados de estar
201180	207900	acá. Este es el correo para los docentes de grupo. Esta es la página web pero en realidad la
207900	211660	página web lo que tiene son los datos fijo y lo que hay ahí nos vamos a esa eba inmediatamente
211660	217100	que es donde vamos a gestionar toda la masión del curso. Vamos a tratar de que todo el vínculo
217100	223900	del curso se haga a través de la publicación entrega mensaje blabla. ¿De acuerdo?
225900	230060	Si usted se haya ganado de meter un bes porque yo no suelo parar. La modalidad del curso
230060	241900	es tratamos de que sea un curso participativo eso van a ver que es tiene que ver también
241900	249540	con cómo lo vamos pero un poco lo objetivo del curso es decir que yo le decía de presentarle
249540	257220	el procedimiento de vosotros. Pero uno de los objetivos adicionales para nosotros es muy
257220	263220	importante tratar de que este curso sea una especie de introducción a la investigación.
263220	273580	También si he estado como por grabo, donde esencialmente la diferencia con los cursos tradicionales
273580	278020	y gracias podría decir que acá vale que haya preguntas sin respuestas o preguntas que queden
278020	284620	planteadas o cosas que podemos decir no sabemos cómo se hace, que no hay una receta.
285340	289140	¿De acuerdo? Entonces un poco tratar de transmitir eso que es lo que pasa siempre cuando
289140	294220	una investiga si se encuentra con cosas que no sabe cómo hacerla, que no tiene un docente
294220	301420	que sabe todo que le va a decir entonces de esta forma un poco introducirlos en ese
304420	312500	las clases van a ser teóricos prácticas. Vamos a hacer presentaciones y vamos a mostrar
312500	317140	los principales algoritmos y vamos a poner algunos prácticos que nunca nadie los hace pero
317140	326340	bueno, cada cual los que lo hacen los además. Y además vamos a estar no pensando a partir
326340	329460	de este año y quiero agradecerles especialmente a los amigos de Up and Fingles.
329460	338660	Esto van a poder ver en su casa. Yo igual les recomiendo que vengan venir en realidad no les va
338660	343860	a cambiar nada desde el punto de vista de los temas del curso porque vamos a publicar
343860	347620	todo y las clases van a estar firmadas pero yo creo que está bueno vení poca y cosas
347620	353340	que se transmiten mano a mano que sirve pero es una decisión de ustedes. Tantaremos a
353340	359620	hacerlo lo tan entretenido como se pueda como para que no quedarse solo acá. Y la evaluación
361020	368300	del curso va a ser por un lado un proyecto que va a ser el 35% de los puntos. Es un
368300	377540	trabajo que presentando más o menos ese tiempo, pero una cosa sí, algunos años hemos hecho
377540	386260	2 en 3, una todavía no sabemos bien cómo va a ser pero es un trabajo que implica una
386260	391380	tarea por ser bien que trato de aproximar algo que no se ve en el teórico que es herramientas.
391380	397780	Es decir, ¿cómo que pasa en el mundo real cómo lo aplicamos, bibliotecas, cosas de esas y
397780	405540	obtener resultados? Una tarea, ¿cómo se resuelve? El año pasado, el año pasado fue por ejemplo
405540	413740	para que les dimos un corpus, un conjunto de críticas de películas y tratábamos de hacer un
413740	420420	clasificador que predigera a partir del texto si la crítica era positiva negativa. Es un
420420	425620	poco el tipo de tarea que se hace, eso se llama sentimentanal y se está bastante demorado.
428780	433300	Después también y para nosotros tiene que ver con eso que le decíamos el objetivo de la
433300	438020	investigación, la idea es que ustedes en grupo van a tener que ir pensando en grupo de 3,
438020	444660	en grupo presenten un artículo científico, vamos a poner una lista de artículos,
444660	453860	¿de acuerdo? Y ustedes van a tener que leerlo, tratar de entenderlo y exponerlo a los demás.
454580	458420	Eso es lo que uno hace esencialmente una conferencia, lo hace con artículos propios, ¿no?
458420	467380	Y otro grupo, la idea es que critique ese artículo, no con el ánimo de hacer los estudiantes
