start	end	text
0	4600	Bueno, hoy vamos a ver este tema, la idea es que el otro día estuvieron viendo con Luis
4600	10000	traducción automática, que es un problema súper clásico del área de PLN.
10000	14800	Hoy vamos a ver otro problema, capaz que no está en clásico en el sentido de que no es
14800	19400	lo que se estudia en PLN desde los origines, como era traducción.
19400	24800	Pero así se volvió ahora como un tema súper, súper trabajado y no sólo es el PLN,
24800	32280	hay como investigaciones sin otras áreas sobre todas áreas más sociales que están haciendo
32280	38000	muchos trabajos de este tipo. Análisis de subjetividad, como tema general, y nos vamos a
38000	43600	centrar mucho en análisis de sentimientos, que es como un problema un poquito más específico.
43600	51320	Cuando hablamos de análisis de subjetividad, las cosas que se hacen en PLN son un poco
51320	61200	todo esto que ven ahí, que es extraer de los textos, información bien subjetiva, que
61200	72200	o sea no hechos, hechas, de nombres, no responder preguntas, o sea, es realmente un trabajo
72200	78280	que tiene su dificultad porque es muy subjetivo y entonces es difícil van a una máquina también
78280	85480	es difícil para un humano o para un conjunto de humanos estar del todo de acuerdo en, por
85480	92000	ejemplo, si algo es, a lo que se está diciendo es positivo o es negativo o habla bien o habla
92000	97040	mal, o de qué está hablando bien y sobre qué otra cosa está hablando mal, o sea algo
97040	104360	es humor o no es humor, hay muchísima variabilidad, incluso en el juicio de los humanos en estas
104360	111520	tareas que estamos mostrando acá, análisis de sentimientos como la que más se ha trabajado y
111520	116200	es en la que nos vamos a detener bastante hoy, así que no la comiendo mucho ahora sigo
116200	121880	del largo, porque vamos a hablar casi toda la clase de eso, análisis de emociones que
121880	126960	está muy vinculada, análisis de sentimientos, pero es una tarea en donde se estudia a nivel
126960	135520	bastante más fino, la presencia o el de emociones en los textos, alegría, tristeza
135520	144280	de enojo, y ahora vamos a comentar un poquito más sobre esta, y como parte del análisis
144280	148680	de sentimientos, solo que el nombre análisis de sentimientos se terminó usando para lo que
148680	154680	es, más se hace que solamente decirse algo es positivo o negativo, entonces se le llama
154680	160160	análisis de emociones, esto otro que es mucho más fino y como mucho más, con una granularidad
160160	166160	mucho más fina el estudio que se hace de los textos, análisis de humor, esto un área
166160	174840	también, ahí adentro hay típicamente clasificación, textos, decirse de un texto es humorístico
174840	180000	o no, se trabaja bastante con tweets, en casi todo esto que está acá se trabaja mucho con tweets
180000	186520	porque hasta hace muy poco de tiempo se podían descargar los tweets y trabajar con ellos,
186520	193520	ahora te contendió que ya no, o sea que va a dejar de ser la red social más analizada,
193520	200600	pero ya existen igual muchos corbús de tweets pensados, anotados, preparados para este tipo
200600	206960	de tareas y muchas tareas más. Bueno, entonces clasificar tweets, por ejemplo, en esas
206960	212800	dos categorías son humorísticos o no son humorísticos, o la intención es que sea humor o
212800	219880	no hay una intención de que sea humor, también algunos trabajos en determinar qué tan gracioso
219880	227440	es un chiste, una escala anóntre, es un un 5, por ejemplo, ser un 5, detectar también
227440	233200	el mecanismo que se usó para expresar el humor, el humor se expresa de montón de maneras
233200	239800	diferentes, por ejemplo, juegos de palabras, eso no ocurre ningún otro, pero bueno, como
239800	248280	que la base, en qué se basa ese texto para generar un efecto humorístico, hay como unas
248280	255680	categorías, muy estudiado en tema en realidad. El tema del chiste puse ahí, pero esa es lo
255720	262360	5, como el objetivo, el target, es un humor que está dirigido hacia, no sé, personas
262360	273520	ancianas, personas de otros países, a mujeres, no sé, ahí se mezcla muchísimo el tema del
273520	279400	humor con el tema que viene después, que es el discurso de odio, el racismo, la misogínia,
279400	284520	hay un montón de chistes que en realidad son muy ofensivos, el humor puede ser muy ofensivo
284560	291880	y muy dilviaccionado a grupos particulares, eso también se estudia, dentro de todo el
291880	296960	análisis de humor hay como unos dos mecanismos muy típicos que son la ironía y el sarcasmo
296960	303160	que son muy difíciles detectar, se podrán imaginar, pero se estudia y trabajos desde esta
303160	308960	área del peléneo para estudiar la ironía y el sarcasmo. Y bueno, un poco separado de
308960	314120	el humor, detección de discurso de odio de cualquier tipo, a través del humor o a través
314120	322040	de nada, mensaje discriminatorio directo que incluyen múltipo humor, este hay un montón
322040	328800	por ahí, lo sabemos, racismo, misogínia, todo tipo de discriminación, eso se estudia
328800	336120	mucho, bueno, se podrán imaginar el objetivo de todas estas tareas, la última clara, detectar
336120	342320	este discurso de odio en redes sociales, por ejemplo, parece súper importante para prevenir
342320	350440	cosas, sobre todo, para filtrar, para tratar de bloquear algunas cuentas quizás que se dedican
350440	358000	a eso, detectar humor parece una tarea medio superficial, pero puede servir porque si yo estoy
358000	365000	tratando de encontrar información, bueno, información verdadera, sobre hechos que sucedieron,
365000	372120	yo que se sacaron de dejar un poco de lado, de despejar un poco los textos serios, por
372120	376400	decirlo una manera de textos que en realidad capaz que transmiten ese tipo de información,
376400	382820	pero en forma de humor sirve también es útil, no solo porque quiero encontrar chistes
382820	390520	para raíz, sino porque también los quiero dejar de lado, y bueno, todo lo demás, sentimientos,
390520	396560	se usan muchísimo para saber lo que opina la gente, que las tendencias, lo que por ejemplo
396560	402680	lo uso una empresa para saber lo que opina la gente de sus productos, se usa en la prensa
402680	408000	para saber lo que opina la gente sobre lo que está pasando, la evolución de la opinión
408000	413840	de las personas sobre distintos hechos, sobre personalidades públicas, etcétera, ¿no?
413840	417820	Es una de las consultaciones. Sí. Capacidad se lo tiene, pero en el Comuncio, es un
417820	427720	quimiendo con esto, por lo que habéis entendido, era con medio estándar el uso de tuís con
427720	433620	cuatro categorías, en qué porcentaje estamos en los que he estado de lado de esto.
433620	439800	Galo, vamos a ver, al final, para así no te tiro un número que capaz que me esté aguardando
439800	446560	mal, pero está acá en la presentación. Bueno, así que vamos a empezar, voy a comentar
446560	451880	algunas cosas sobre análisis de emociones y después vamos a pasar análisis de sentimientos.
451880	456160	Algo para comentarles sobre análisis de humor, que si les interesa, en nuestro grupo
456160	460800	hemos trabajado bastante, trabajamos mucho en la primera, trabajamos bastante también
460800	466680	en humor, también en el último detección de discurso de odio, o algún proyecto de
466680	472320	lado de Juanjo, con otro compañero Matías, también hicimos algo de análisis de emociones
472320	477680	con Luis, pero sobre todo análisis de sentimientos de humor hemos trabajado mucho en el grupo
477680	486840	nuestro, en análisis de humor construimos un corpus muy grande de tweets anotados, primero
486840	494920	que nada clasificado es humor o no es humor y segundo con un grado de, creo que es graciosidad,
494920	501920	la palabra que inventamos para decir, bueno, que tan gracioso es. Bueno, esto se hizo
501920	509480	con anotaciones, lo difundimos mucho en Twitter, yo que sé, creo que se había difundido
509480	515320	en el Facebook del centro estudiante, nada, mucha gente, como se determina si un chiste
515320	521320	es humor o no, si mucha gente dice que es humor, esa fue como la definición, porque esto
521320	531040	no es humor o no es el grado, lo mismo, mucha gente lo anota en 3, 0 y 5, bueno, si mucha
531040	537480	gente dice 3, parecería que el chiste es más o menos gracioso, si mucha gente dice 0,
537480	543680	que no es humor, que no es humor, que es un primer corpus que se armó en un proyecto de
543680	549440	lado, que nos dimos cuenta que está bastante mala anotado, los anotadores, las personas
549440	555360	que entraron a la aplicación para anotar y a poner sus scores, habían confundido
555360	562200	mucho el cero con no es humor y el cero es, me quisiste hacer un chiste, pero no tiene
562200	567760	cero gracia, que no es lo mismo que no es humor, no es humor, es mañana, son las elecciones
567760	575440	de no sé qué, eso es claramente un información que no contiene, por eso la notación se
575440	581560	convirtió en decir si hay una intención del que escribió de hacer humor o no, más allá
581560	588280	hay que aboster resulte gracioso o no, entonces la escala de 0 a 5 es aboster resulta 0 gracioso
588280	594680	o muy gracias, creo que tenemos todavía el link andando que les tira a tu hit si ustedes
594680	600880	van poniendo si les es graciana, esa es la tarea en la que logramos un corpus más grande,
600880	606680	de hecho le presentamos, hicimos una competencia con esto, con esos corpus que armamos en el
606680	611120	marco de un evento que se reenza en España, la sociedad española del PLN organiza
611120	615720	que daño como una serie de competencias en distintos temas, un poco para motivar
615720	621440	la gente a experimentar, a probar, se distribuyen conjuntos de datos y se hacen experimentos,
621440	627760	nosotros venimos organizando un amor, no todos los años, pero hace un tiempo y les sorprendió
