start	end	text
0	29080	Primero hablamos de un formalismo, el de los lenguajes regulares, y terminamos hablando
29080	41080	de normalización de textos, que es esencialmente, tenemos un texto, el texto escrito, así como
41080	49360	lo recibimos, y lo trabajamos de forma de que sea mejor, más adecuado para un suficiente
49360	55520	procesamiento. Y ahí identificamos algunas tareas, la principal de ellas, lo que se llama
55520	63600	la toquenización, que es la separación en los componentes mínimos, que grosso modo podríamos
63600	77600	identificarlo con las palabras. Hablamos de algunas técnicas de toquenización, y de algunas
77600	83200	técnicas relacionadas que puede facilitar, dependiendo de la tarea en la que estamos,
83200	93680	la tarea siguiente, por ejemplo, llevar todo a minúsculas, por ejemplo, o identificar
93680	101800	algún tipo de entidades, como por ejemplo los números, o las fechas, toda esa área
101800	109280	que se llama reconocimiento de entidades con nombre, es eso mismo, esto es un área dentro
109280	115160	del procesamiento de hoja natural, porque no es trivial. Uno puede decir, una fecha es
115160	119920	dos números, barritas, dos números, barritas, dos números, pero 18 de diciembre también
119920	127960	es una fecha, y cuando yo digo el 18, voy a ir a comer un asado, estoy hablando de una
127960	134720	fecha, pero si digo en el asado al final éramos 18, ese 18 no es una fecha. Todo problema,
134720	139120	el reconocimiento de entidades con nombre es toda una tarea, que se realiza generalmente
139120	144240	con un tipo de método que se llama de clasificación secuencial, que en algunas clases los vamos
144240	152720	a ver. Tanto así que en el grupo hemos tenido unos
152720	162360	cuantos proyectos de reconocimiento de eventos, una cosa un poco más general que las fechas.
162360	173960	Bueno, nombre propio, nombre lugares, eso podría ser parte de la normalización del
173960	177840	texto, es decir, para procesar, dependiendo de lo que yo quiero hacer, pero yo por ejemplo
177840	183000	estoy haciendo el análisis sintáctico en oración, quiero tenerle el árbol de la oración,
183000	186080	a mí lo único que me voy a hacer es saber que hay un nombre propio, que tiene el nombre
186080	192320	propio si es José Luis Rodríguez o Pedro González, lo mismo, me interesaría tener
192320	195280	algo ahí que diga esto es un nombre propio, lo que hay ahí ya está. Eso también puede
195280	206640	verse como parte de la normalización. Bueno, y una cosa conecta un poco al, si bien no
206640	211520	queda en la cascada, pero me parece interesante me echarlo acá, esto lo vamos un poco más
211640	216480	adelante, pero en la nueva versión del libro de Jurásquie aparece junto con palabras
216480	219760	y parece razonable porque en el otro forma me quedaba descolgado, acá queda un poco
219760	227440	descolgado pero menos, que es saber la distancia, a mí me puede interesar saber la similitud,
227440	232520	acá van a ver en este curso que hay, el concepto de similitud es muy importante, el concepto
232520	239800	de distancia, ¿no? Es decir, ¿qué quiere decir una distancia entre palabras? ¿Y por
239920	244120	qué es interesante? ¿Por qué puede ser interesante tener una noción de distancia entre palabras
244120	249240	o documentos? ¿Por qué puede ser interesante? Si yo tengo dos documentos ¿por qué puede
249240	252840	ser interesante conocer la distancia entre ellos, lo que sea que ellos sea?
259640	267080	¿Si yo? Exactamente, es la aproximación primera a saber si dos documentos hablan de
267160	277760	mismo tema que más o menos manejen la misma palabra, ¿de acuerdo? O si quiero saber si un
277760	289160	trabajo es plagio de otro, o si quiero agrupar por temas, ciertos grupos, de hecho es la forma
289160	295240	tradicional de agrupar documentos y de hecho es algo de lo que van a tener que hacer en el
295240	305320	laboratorio. Pero esto es en realidad la distancia entre... Buscar la distancia entre dos palabras,
305320	312800	es decir, palabras parecidas. Eso es típicamente de utilidad, por ejemplo, para corrección
312800	318120	ortográfica. Si yo quiero sugerir lo que me equivoqué, generalmente lo que hago es meter
318120	325240	más los dedos y hierrarle por una palabra y meter una palabra de letra antes. La clase
325240	333080	viene a hablar un poco más, pero el corrector de mi celular generalmente hace cosas como esa,
333080	344000	¿no? Entonces, tenemos una forma buena de medir la distancia entre palabras y de hecho hay una
344000	348200	forma bastante estándar de hacer lo que es contando la cantidad de operaciones que
348200	357800	llevan de una a la otra y que son operaciones insertar, borrar o sustituir letras, ¿de acuerdo?
357800	369720	Entonces, la distancia de edición mínima es justamente el número de operaciones, el
369720	393160	número de operaciones que yo necesito para... No veo nada. F11. Encontrar la distancia entre
393160	397000	los palabras, ¿no? Por ejemplo, yo quiero saber la distancia entre Italia y Francia de la palabra,
397000	413600	estamos hablando. No respondan con kilómetros. Claramente la intuición detrás de la distancia
413600	428000	de edición es que palabras parecidas tienen una invitancia menor, ¿no? De hecho. Y el número
428000	435040	de operaciones refleja un poco eso intuitivamente, ¿no? Si yo tengo Francia versus Francia está muy
435040	439600	cerca porque solo tengo que insertarle una letra. ¿Cómo voy yo de Italia a Francia? ¿Cómo se le
439600	448840	ocurre ir de Italia a Francia? Si parto de Italia, yo puedo borrar, puedo insertar o sustituir.
448840	469440	¿Qué harían ustedes con Italia? ¿Sustituyo qué? ¿La I por la F? Si, la A no se cuenta
469440	487520	como sustitución, ¿no? Porque que igual. ¿Le puede? Nada, así que. No, perdona, acá es SN,
487520	496280	sí. Acá, ah, tengo que insertarle una C, ¿no? Podría insertar una, podría cambiar la C
496280	504880	por la I. Digo, la I por la C. Pero no parece ser una buena estrategia, ¿por qué? Porque
504880	516440	después la I la da, me coincide, ¿no? Entonces acá, dijimos que la C se inserta y la I la
516440	522600	da, quedan. Entonces me tomé una, dos, tres, cuatro operaciones. La distancia de edición mínima
522600	529240	entre Francia y Italia son cuatro, suponiendo que cada operación valga uno, ¿tá? Cuando
529240	533640	cada una de estas operaciones vale el peso de cada operación, vale uno, eso se llama
533640	538640	distancia del leventine, ¿sí? La distancia del leventine es la distancia de mínima edición
538640	545440	cuando todas las operaciones valen uno. Y ustedes eran buenos, pero eso desde el punto
