start	end	text
0	7600	Bueno, bienvenidos. En la clase de hoy vamos a ver el tema de redes neuronales que, bueno,
7600	12120	es como digamos, el estado del arte, lo que son las cosas de procesamiento del lenguaje natural
12120	18560	en general hoy en día se rosuelen con redes neuronales. Entonces, es un poco para continuar
18560	22160	con lo que veíamos la vez pasada. Habíamos visto métodos de clasificación, habíamos
22160	26640	visto que había algunos para clasificar cosas en categorías, había algunos secuenciales,
26640	31760	había algunos que llamamos modelos del lenguaje y de los métodos de clasificación, en realidad,
31760	36240	vimos en profundidad, nadie valles, pero vimos que había otro, por ejemplo, algo de la decisión,
36240	43880	regresión logística, Supervector Machines y redes neuronales y para los métodos secuenciales
43880	47400	también aparecian las reneonales, para los modelos del lenguaje también aparecian las reneonales.
47400	50920	Entonces, como que las reneonales son un método muy importante que es muy versátil y se
50920	54480	usa para muchas cosas. Entonces, nos vamos a concentrar un poco, vamos a dar en esta clase una
54480	59400	introducción a lo que son las redes y además ver cómo se usan particularmente para el lenguaje.
59400	64840	O sea, vamos a hablar las técnicas de vectores de palabras y cómo aplicar eso a precisamente
64840	70240	el lenguaje natural. Entonces, ¿cómo empieza esto? Esto empieza inspirado en esto de acá, que es
70240	77520	una neurona biológica, esto lo habrán visto en el hiceo, en biología. Una neurona es un tipo de
77520	84560	célula del sistema nervioso de los animales. ¿Qué tiene distintas partes? ¿Cómo se puede ver ahí?
84560	90440	Sí, puedo apuntar, o puedo apuntar. ¿Aboquela con esto?
90440	97040	Hay, tiene distintas partes, tiene como unos pelitos que entran dentro del cuerpo de neuronas que se
97040	102000	llaman dendritas y después tiene como una especie de cola que sale de la neurona que se llama
102000	110000	acción y, bueno, acá en el centro tenemos lo que sería el cuerpo de la neurona, el soma. Entonces,
110000	117280	en esas por esas dendritas vienen impulsos eléctricos, las dendritas actúan como inhibidores o activadores,
117280	123320	pero vienen impulsos eléctricos, eso se condensan adentro del soma que sea el cuerpo y si se supera
123320	127120	cierto un bral de actividad eléctrica, entonces la neurona dispara un solo punto por el acción,
127520	133960	un solo impulso eléctrico por el acción, lo manda hacia afuera y ese acción está conectado a otras
133960	141000	dendritas que están en otras neuronas. Entonces, esto tiene un montón de entradas, se condensan en el
141000	146600	cuerpo de la célula, de la neurona, dispara un solo pulso eléctrico para afuera y ese pulso eléctrico
146600	150120	viaja a otras neuronas. Entonces, como esas neuronas están conectadas en una especie de red,
150120	155560	cada acción de una neuronas está conectada a las dendritas de otras, entonces la salida de una
155560	160400	es la entrada de otras. Esto conforma una red dentro del cerebro o el sistema nervioso de los animales
160400	165360	y eso es lo que componen una renauronal, en este caso una renauronal natural, una renauronal
165360	173400	biológica. Entonces, en los años 40 se propuso la primera versión matemática de cómo
173400	178240	funciona una neurona, entonces hubo unos científicos que dijieron, bueno, vamos a tratar de simplificar
178240	183040	esto más posible, a estar a verlo y generar una versión en una ecuación que trata de representar
183040	188520	esto. Entonces, ellos diseñaron esta ecuación de acá, en la cual yo dice, bueno, vamos a cambiar
188520	193760	esta neurona biológica que tenía todas estas partes y vamos a crear una especie de neuronar
193760	199520	artificial en la cual yo tengo un conjunto de entradas, un conjunto de pesos de entrada que están
199520	204680	acá, que vendrían a hacer el equivalente a las dendritas. Voy a tener impulso eléctrico de
204680	210400	entrada que son como X1, X2, X3 hasta Xn, que digamos que son los inputs que va a tener esa
210400	216120	neurona. Después, en el centro lo que hago es sumarlos y en realidad lo que estoy sumando es el
216120	223280	producto entre cada impulso de entrada y el peso correspondiente. También le voy a agregar un valor
223280	228560	de sesgo y después la salida le voy a pasar por una función de activación y eso me va a dar
228560	233680	la salida de la neurona. Bien, o sea, esta parte les vamos a estar viendo en detalle. Pero en
233680	238280	definitiva, es como que yo tuviera esta ecuación de abajo, ¿no? Yo tengo la sumatoria de las
238280	246280	entradas multiplicadas por pesos, a eso le subo un sesgo, que se llama B y todo eso se lo aplico
246280	253560	una función sigma que es un poco que son esas funciones sigma. Entonces ven que es una, digamos,
253560	259760	es como una ecuación lineal, ¿no? O sea, la sumatoria ni de XC por WB sub y más B,
259760	265240	todo eso es una, digamos, una fórmula lineal y a eso le agrego un sigma, digamos, se lo aplica un
265240	272280	sigma que esta va a ser una función lineal. Bien, entonces, más adelante para simplificar esta ecuación y
272280	276760	para que después queden más fáciles de calcular las cosas, lo que se hace es decir, bueno, este valor
276760	285320	que veníamos acá, esta B que está sumando, que digamos se usa para que, ahí, esta B que está acá,
285320	291640	que se usa para que, digamos, para poder completar toda la ecuación lineal, lo que se hace
