start	end	text
0	22080	Bueno, bienvenidos a la segunda clase de introducción de procesamiento del Enguaje Natural
22080	29440	de esta edición 2016, hoy vamos a hablar del idioma español, vamos a ver algunas cosas
29440	35120	que no venden desde el liceo, algunas cosas que probablemente nunca vieron y bueno te va a
35120	40720	hacer un poco como repaso en parte de lo que fue y en el español del liceo y probablemente
40720	44440	algunos de ustedes digan que en bol y en el español del liceo no me gustaban nada, me envolado,
44440	49040	entonces bueno vamos a tratar de ver de que si es desde un punto de vista ingenieril,
49040	55440	que no están solos, hay mucha gente que piensa igual, en realidad hay algunas cosas que
55440	58720	son un poco arbitrarias en el idioma pero hay muchas otras cosas que desde un punto de vista
58720	64040	ingenieril se pueden analizar bien y se pueden formalizar y se pueden construir modelos y teorías
64040	70960	que funcionan bien, entonces claro lo que pasa con el idioma es que es una herramienta cultural,
70960	74920	es algo que es compartido por un grupo de gente, entonces ese grupo de gente se pone de acuerdo
74920	79200	de alguna manera como se comunican, establecen un protocolo, establecen mensajes que tienen que
79200	85320	intercambiar entre ellos y por el hecho de que es cultural entonces esto ha ido evolucionando
85320	89440	a lo largo de la historia, entonces lo que pasa es que el idioma siempre tiene una parte
89440	93640	lógica porque se necesita para describir un universo, se necesita para poder comunicarse y
93640	98160	todo eso o veces ciertas reglas lógicas y tiene otra parte histórica que bueno la gente
98160	101760	decidió hablar de esa manera y además fue evolucionando a lo largo del tiempo, entonces hay
101760	105800	cosas que hoy nos parecen raras como funcionan pero porque históricamente tenían un sentido,
105800	111560	entonces por eso es como que tienen las dos partes, en la parte lógica los ingenieros en general
111560	115720	nos sentimos bastante bien porque bueno tiene reglas es más o menos estable lo podemos predecir,
115720	120000	la otra parte no tanto, la otra parte como que se escapa un poco y hay cosas que parecen un
120000	125680	poco arbitrarias, pero vamos a ver que en realidad todo ese igual se puede formalizar o gran
125680	130200	parte de eso se puede formalizar y se puede ver bien desde un punto de vista de la ingeniería.
130200	141400	Entonces bueno, un poco la idea detrás de esta clase, la de hoy y la clase que viene,
141400	146080	es tratar de nivelarnos a todos en un nivel mínimo del conocimiento necesario que necesitan
146080	152240	tener para el idioma español porque después al final de estas dos clases después ya va a empezar
152240	157440	el resto del curso de procesamiento del lenguaje natural y bueno ya se asume que ustedes
157440	161200	ya van a conocer que es un nombre, que es un vero, que es un grupo nominal, que es un sujeto,
161200	165200	etcétera, todo ese tipo de cosas se asume que ya lo van a saber entonces no lo vamos a estar
165200	170240	explicando de vuelta, así que bueno al final de estas dos clases deberían tener todo ese conocimiento
170240	176520	incorporado. Bueno vamos a ver viendo un poco el resumen de los temas que vamos a adaptar en estas
176520	184560	dos clases, primero vamos a ver cuál es la gramática o sea qué significa gramática y
184560	188960	cuál es su objeto de estudio, en particular vamos a concentrar en que es una oración,
188960	193800	después vamos a hablar un poco de las palabras y cómo se catalogan las palabras del lenguaje y
193800	197400	después las estructuras más grandes que las palabras, yo puedo agrupar palabras de distintas
197400	203080	maneras en cosas que se llaman sintagmas y bueno eso también tiene categorías y después
203080	206880	vamos a ver un poco cómo esos sintagmas actúan dentro de una oración, pueden tener cierta función,
206880	210800	puede tener cierto rol y bueno vamos a dar un poco de la estructura argumenta de los veros,
210800	216280	esto va a ser en esta clase y la que viene. Bueno, ¿qué es la gramática?
218360	223720	Ustedes vieron ya en la carrera gramáticas en alguna materia, ¿no?, en qué materia
223720	226840	de gramáticas? ¿Se acuerdan?
229240	231400	Entres de lenguaje, ¿qué veían ahí?
233760	237680	Entres de lenguaje veían una cosa de llamada gramática libre de contexto, no sé si le suena
237680	246960	de algo. Bien, la gramática libre de contexto son un tipo de gramática formal que sirve para
246960	251280	describir cierto tipo de lenguajes, lenguaje formales en particular, lenguaje libre de contexto,
252280	258120	también se utilizan para modelar el lenguaje natural pero no son las mejores, digamos en este curso
258120	261840	vamos a ver ejemplos de gramática libre de contexto usadas para modelar el lenguaje natural,
261840	267000	pero bueno, no son lo ideal. Igual lo que se refieren en estas ladles sobre gramática no se
267000	273600	refiere tanto a la gramática como formalización como una descripción de lenguaje sino que es
273600	278480	que es la gramática en el estudio, o sea que estudia la gramática en general. La gramática en general
278480	282080	es una disciplina que estudia cuáles son las unidades de lenguaje, agarro un lenguaje natural,
282080	286520	estudia sus unidades como por ejemplo las palabras y las oraciones y cómo se combinan esas unidades
286520	292880	para formar, bueno, todo lenguaje, digamos. Entonces, estudia de las unidades significativos de
292880	298800	lenguaje y su combinatoria. Hay otras definiciones que además incluyen la semántica, o sea el estudio
298800	303040	del significado, nosotros no vamos a entrar en esas definiciones, no vamos a quedar más que nada en la
305040	309880	bueno, en la definición que es más bien sintáctica. Entonces, la gramática como disciplina compone
309880	315080	estas dos partes que están acá, que son la morfología y la sintaxis, la morfología estudia,
315080	320920	la formación de las palabras, digamos, tiene comunidad de estudio, las palabras va desde los
320920	326600	morfemas que son unidades más pequeñas hasta palabras y después las sintaxis estudia, las palabras
326600	333800	y la forma en que se combinan para generar oraciones. Entonces, la morfología tiene comunidad mínima,
333800	338600	el morfema, ya ya aparece una palabra separada en morfemas, la palabra predistórico, que está
338600	343320	compuesto por el morfema histor, digamos, tiene esa raíz, que se refiere algo de historia, después
343320	347360	le agregamos un prefijo pre, que significa que voy a hablar algo que está antes de la historia y
347360	354880	después le agrego su fijos, eco y ese y lo transformo en un sustantivo plural. Entonces, bueno,
354880	358960	esa descomposición en morfemas de la palabra ya me está dando un montón de información acerca
358960	362920	de qué es esa palabra. Entonces, la morfología estudia eso, estudia cómo descomponer las palabras
362920	369200	en morfemas y bueno, la unidad máxima de estudio es la palabra. En caso interesante de esto es,
369200	378360	por ejemplo, cuando yo tengo una palabra en español como perro, la morfología en general la
378360	382720	descompone para decir, bueno, yo tengo una raíz que es perro y le agrega un suffijo y eso es lo que
382720	387960	hace es transformarlo en algo que es masculino singular, pero además yo puedo tener algo similar,
387960	394600	que es esa misma raíz, pero con una y se transforma en femenino singular, o si no, le puedo agregar a
394600	399920	cualquier de las dos, le puedo agregar una S y los transformo en plurales, esa descomposición en
399920	405400	morfemas es algo que estudia la morfología. Y bueno, y el conjunto de todas estas palabras,
405400	411320	digamos, todas las que salen de la misma raíz y yo les agrego, las puedo transformar en masculino o en femenino y
411320	414840	las puedo transformar en plural o en singular, vamos a poner los otros ejemplos.
418440	423080	Este efecto de agarrar una palabra y poder transformarla a plural y a singular o transformar la
423080	427160	masculino femenino se llama flexión de la palabra, o sea, yo digo que tengo una palabra base,
432200	436320	yo tengo una palabra base como perro y la puedo flexionar de manera de transformarla en femenino,
436320	441320	transformarla en plural o transformarla en femenino plural, entonces todo esto se conoce como el
441320	443240	paradigma flexivo de una palabra.
443240	453120	¿Por qué les digo esto ahora? Porque lo vamos a necesitar un poquito después en esta clase,
453120	458200	un poco alguna idea de esa de que las palabras se flexionan para tener distintos atributos,
458200	462400	pero en realidad en esta clase no vamos a hablar mucho más de morfología, sino que solamente es
462400	467120	un breve pantalla, eso más adelante en el curso se va a dar nociones bastante más profundas.
467120	470840	Lo que sí nos vamos a concentrar es en la segunda parte, la parte de sintaxis.
471720	476560	La sintaxis no se concentra en los morfemas, sino que asume que ya tengo palabras, el idioma
476560	481960	ya está compuesto por palabras, y estudia desde la palabra cómo se combina esta forma de una
481960	487640	bración y en el medio las cosas que están las estructuras intermedias que aparecen se denominan
487640	491320	sintagmas, son cosas que no llegan a hacer duraciones, sino que son grupos de palabras que se quedan
491320	496760	en el medio y bueno vamos a ver un poco de qué se trata todo esto, bueno este diagrama aparece
497480	502520	lo que les decía, la morfología estudia desde el morfema hasta la palabra y la palabra digamos
502520	506360	es como la unidad base de las sintaxis que estudia desde la palabra hasta la elaboración, bueno
506360	511760	todo eso compone la gramática que es bueno el estudio de todos estos de las unidades, darle
511760	518680	lenguaje y cómo se combinan. Bueno lo que les decía, lo que vamos a ver ahora son algunos elementos
518680	525400	de sintaxis, la morfología se va a dar más adelante en otras partes del curso. Bueno
526760	535280	entonces, empecemos definiendo lo que es una bración, todos tenemos una idea media intuitiva
535280	544280	que es una bración, alguien me puede dar un ejemplo de bración, una bración guayera, el
544280	548840	perro va a pasear, es una bración válida, o sea como sabemos que eso es una bración, si yo
548840	553320	tengo un texto en español, digamos tengo un montón de palabras en español tiradas y quiero
553320	563160	separarlas en oraciones, cómo puede hacer, a quien se le ocurre una forma, con un punto,
563160	568960	o sea una forma puede ser entonces este criterio que es el criterio eléctrico gráfico, agarró
568960	573960	la secuencia que empiezan en una mayúscula y termina en un punto, que será la idea, ¿no?
573960	578280	Bien, es un criterio, entonces yo tengo una secuencia de texto, empiezo buscando más
578280	581400	yúcula, llegó hasta el punto, después siguiente más yúcula llegó hasta el punto, etcétera
581400	594040	y con eso, parto en oraciones. ¿Qué problemas puede tener esto? Claro, bien, y además, o sea hay
594040	602840	problemas, o sea hay problemas por todos lados, sí, claro, porque si solamente nos guiamos
602840	606400	por criterio eléctrico gráfico, alguien puede venir a escribir algo como esto acá, el
606400	610600	doctor Foster visitó la ONU, esta es otra variación nueva, y ahí aparecen puntos en el medio,
610600	614320	y aparecen mayúsculas que no son iniciosos de oraciones, entonces es como que rápidamente
614320	619600	se nos rompe, directamente podemos, o sea si utilizáramos esta estrategia para parcer
619600	624800	ahí, para cortar ese texto en oraciones, nos quedaría una variación el doctor y después
624800	628880	Foster visitó la ON, después de otra variación que escene, y otra variación que su, entonces
628880	634320	como que ya rápidamente se rompe y no estaría funcionando ese criterio, entonces vamos
634320	640600	a tratar de dar otras definiciones, vamos a dar una que es el criterio gramatical de
640600	645820	cómo reconocer oraciones, decimos que una porción de texto, un conjunto de palabras,
645820	650600	es una oración, si es un vero con jugado y además esa porción de texto tiene independencia
650600	656400	sintáctica, entonces esa definición es barbara porque ahora nos sabemos que es independencia
656400	661200	sintáctica, o sea, en realidad les cambia una definición por otra, pero bueno, vamos a tratar
661200	665400	de, primero vamos a tratar de dar una idea un poco intuitiva de que se trata eso y después
665400	670120	vamos a tratar de darlo un poco más formalmente en esta clase en la que viene, pero bueno,
670120	673880	hay algo que sí sabemos reconocer que son los veros con jugados, los veros con jugados son
673880	679120	palabras de ese estilo, cómo corremos, cantan, estábamos, existen otro tipo de barbos que
679120	684800	son los veros, no con jugados, formas verbales, no personales como por ejemplo correr, corriendo
684800	691160	y corrido, que son, bueno, el infinitivo, el gerundio y el participio, digamos que si
691160	694800	una oración contiene uno de esos veros y no contiene un vero con jugado, entonces no diríamos
694800	698800	que es una oración y tal, vamos a ver un poco en realidad de que otro tipo de estructura
698800	707120	se trata, bueno, hay otro criterio más que se llama criterio semántico, que decimos
707120	712360	que una porción de texto es una oración si es una unidad de sentido, o sea, si yo puedo
712360	716880	agarrar esa porción de texto, testear la contra el universo y eso me puede devolver
716880	721240	proposicionalmente si es verdadero falso, entonces yo tengo una oración como el perro está
721240	725560	ladrando, yo puedo agarrar esa oración y tratar de buscar una situación del universo,
725560	728960	decir, bueno, hay un perro, ese perro está ladrando, entonces eso me devuelo de verdadero
728960	733960	y yo digo, bueno, eso que tenía es una oración, en cambio si yo tengo una porción de texto
733960	738600	que solamente dice el perro, entonces yo puedo tratar de testearlo contra el universo,
738600	741560	pero no voy a encontrar algo que me devuelo a verdadero falso, o sea, yo puedo encontrar
741560	744600	una instancia de perro, por ejemplo, pero no es una proposición que pueda salvar a
744600	748800	la verdadero falso, entonces ahí digo que eso con lo que yo estaba trabajando no era
748800	753240	una oración, en realidad nos vamos a concentrar más en criterio gramatical, pero bueno,
753240	758280	sepan que hay diferentes formas de definir oración, todas son más o menos complementarias,
758280	765040	o sea, más o menos llegan a lo mismo, pero bueno, hay como distintos criterios, bueno,
765040	770200	tenemos un ejemplo de texto, sabiendo lo que sabemos ahora, podemos separar ese texto en
770200	774560	operaciones, tenemos un texto que dice, los artistas ofrecian a colaborar desde el principio,
774560	780920	mucho solo para hacer pinta, otros sinceramente se quedaron a trabajar siempre que se necesito,
780920	791240	cómo los separan operaciones?
791240	794880	Hay más ocula de punto, podrían dar bien, entonces te quedaría, los artistas ofrecian
794880	799480	a colaborar desde el principio, te quedaría una, después te quedaría mucho solo para
799480	803880	hacer pinta y después te quedaría otro sinceramente, se quedaron a trabajar siempre que se
803880	808600	necesito, bien, de la otra definición que vimos de oración.
808600	827760	No estoy tan seguro que no pasen a tratar de criterio semántico, pero lo que no puedes
827760	832440	encontrar es el criterio gramatical, porque es oración mucho solo para hacer pinta, no
832440	840200	tienen ningún verbo con jugado, el único verbo que hay en esa oración es hacer y está
840200	844080	infinitivo, o sea, en definitiva eso no sería una oración propia según la oración,
844080	848160	la definición que nosotros tenemos, la primera sí, la primera tiene un verbo con jugado
848160	854680	que cual es, ofrecieron, la última también tiene un verbo con jugado, cuál es, quedaron,
854680	858120	de hecho hay otro que es necesito, pero bueno, en realidad ese no sería el principal,
858120	866640	después vamos a ver un poco por qué, sí, está el idido, o sea, es como una cosa más
866640	871840	rara todavía y en realidad no lo vamos a considerar a veración por lo menos en esta primera
871840	876200	instancia, entonces claro lo que está pasando y lo que dice la compañera y tiene razón
876200	881640	es que mucho solo para hacer pinta, hay un pedazo de veración que falta y uno tiene que
881640	886240	ir a buscarlo antes, entonces dice, los artistas se ofrecien a colaborar desde el principio
886240	889880	y en mucho solo para hacer pinta quiere lo que está queriendo decir es, mucho sufrición
889880	894560	a colaborar solo para hacer pinta y hay un todo un pedazo que está oculto, digamos,
894560	900720	que no se menciona de vuelta y se necesitaría ese pedazo para poder completar la oración,
900720	904800	pero en definitiva si solamente tenemos ese fragmento de texto ya no sería una oración,
904800	911000	por lo menos según este criterio, entonces para tratar de resolver esto, no resolver,
911000	915560	pero para tratar de dar una idea de cómo funciona esto vamos a tratar de definir que hay dos
915560	921560	tipos de objetos distintos en nuestro texto, vamos a definir cuál es el concepto denunciado
921560	927200	y vamos a darlo como algo separado del concepto de veración, entonces cuando yo ten un texto,
927200	933880	un texto físico así que es una secuencia de palabras escritas, yo voy a decir que contengo
933880	938120	enunciado, si los enunciados más o menos se corresponden con el criterio eléxico
938120	942440	gráfico, van desde una mayor oscula hasta un punto, más o menos, o sea como en el ejemplo
942440	949120	anterior servía ese criterio, de estos enunciados algunos, algunos que contienen un
949120	953960	vero conjugado van a hacer cosas que son operaciones, van a tener forma oración y hay otros que
953960	958800	no, hay otros que simplemente van a ser enunciados, entonces lo que queremos decir acá es que
958800	963040	la oración es un objeto teórico, es un objeto que la gramática puede estudiar, puede analizar,
